iter,evals,f_best,f_mean,f_std,gbest_f,x_best
22,220,-4.533695500000e+02,-2.070977080000e+02,1.555742746596e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
23,230,-4.533695500000e+02,-2.237501510000e+02,1.798426303492e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
24,240,-4.533695500000e+02,-2.865478400000e+02,1.689814311880e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
25,250,-4.533695500000e+02,-2.034783370000e+02,1.672995250397e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
26,260,-4.533695500000e+02,-2.051892000000e+02,1.738252821082e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
27,270,-4.533695500000e+02,-2.777490290000e+02,1.425497283453e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
28,280,-4.533695500000e+02,-1.914827540000e+02,1.857750382169e+02,-4.533695500000e+02,"[np.float64(0.04494355585245461), np.float64(0.3035345887179918), np.float64(0.4837625572959378), np.float64(0.01797920518430058), np.float64(0.142861404566754), np.float64(0.2735193328892364)]"
29,290,-4.585582200000e+02,inf,nan,-4.585582200000e+02,"[np.float64(0.044943582552169806), np.float64(0.303535016696865), np.float64(0.4682235853922308), np.float64(0.017979208747095087), np.float64(0.13694074802594022), np.float64(0.3717870959552465)]"
30,300,-4.585582200000e+02,-3.100216820000e+02,1.249559760581e+02,-4.585582200000e+02,"[np.float64(0.044943582552169806), np.float64(0.303535016696865), np.float64(0.4682235853922308), np.float64(0.017979208747095087), np.float64(0.13694074802594022), np.float64(0.3717870959552465)]"
31,310,-4.585582200000e+02,-2.667260800000e+02,1.625694139210e+02,-4.585582200000e+02,"[np.float64(0.044943582552169806), np.float64(0.303535016696865), np.float64(0.4682235853922308), np.float64(0.017979208747095087), np.float64(0.13694074802594022), np.float64(0.3717870959552465)]"
32,320,-4.585582200000e+02,-2.091931360000e+02,1.567583612706e+02,-4.585582200000e+02,"[np.float64(0.044943582552169806), np.float64(0.303535016696865), np.float64(0.4682235853922308), np.float64(0.017979208747095087), np.float64(0.13694074802594022), np.float64(0.3717870959552465)]"
33,330,-4.585582200000e+02,-1.664133880000e+02,1.451799624588e+02,-4.585582200000e+02,"[np.float64(0.044943582552169806), np.float64(0.303535016696865), np.float64(0.4682235853922308), np.float64(0.017979208747095087), np.float64(0.13694074802594022), np.float64(0.3717870959552465)]"
34,340,-4.668410400000e+02,-2.351459750000e+02,1.760686770939e+02,-4.668410400000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.4766122952999539), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
35,350,-4.668410400000e+02,-2.703009590000e+02,1.457478835338e+02,-4.668410400000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.4766122952999539), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
36,360,-4.668410400000e+02,-2.853966930000e+02,1.870471055988e+02,-4.668410400000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.4766122952999539), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
37,370,-5.091745900000e+02,-3.295309160000e+02,1.848028653963e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
38,380,-5.091745900000e+02,-3.083841490000e+02,1.735883719638e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
39,390,-5.091745900000e+02,-2.848338510000e+02,1.944798057354e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
40,400,-5.091745900000e+02,-2.243025150000e+02,2.122974818102e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
41,410,-5.091745900000e+02,-3.488716080000e+02,1.989198310977e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
42,420,-5.091745900000e+02,-3.316037870000e+02,2.032315704185e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
43,430,-5.091745900000e+02,-4.169787350000e+02,1.618009173870e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
44,440,-5.091745900000e+02,-2.661721690000e+02,2.640279440980e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
45,450,-5.091745900000e+02,-2.587616580000e+02,2.341859942721e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
46,460,-5.091745900000e+02,-3.696871860000e+02,1.626255631939e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
47,470,-5.091745900000e+02,-2.392117000000e+02,2.341931634686e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
48,480,-5.091745900000e+02,-3.156689680000e+02,1.688591096684e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
49,490,-5.091745900000e+02,-2.546367680000e+02,2.284985651529e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
50,500,-5.091745900000e+02,-3.109586530000e+02,1.971864049707e+02,-5.091745900000e+02,"[np.float64(0.04494358236326684), np.float64(0.3035350136688748), np.float64(0.5), np.float64(0.017979208721887987), np.float64(0.13698263722016601), np.float64(0.3711004326620002)]"
