iter,evals,f_best,f_mean,f_std,gbest_f
73,2920,6.461645971852e-01,1.443430638102e+00,9.351990939858e-01,4.355663734363e-01
74,2960,3.588657533186e-01,1.300701901925e+00,4.898515040663e-01,3.588657533186e-01
75,3000,9.433588656619e-01,1.615006046430e+00,1.055728311487e+00,3.588657533186e-01
76,3040,6.096385220480e-01,1.774151211548e+00,1.270042648040e+00,3.588657533186e-01
77,3080,2.827736229502e-01,1.465845774540e+00,6.456954675322e-01,2.827736229502e-01
78,3120,7.518118379819e-01,1.635744773918e+00,1.223720769313e+00,2.827736229502e-01
79,3160,6.080299650757e-01,1.493860336506e+00,8.197825389470e-01,2.827736229502e-01
80,3200,7.873982730878e-01,1.462008049482e+00,8.647252579018e-01,2.827736229502e-01
81,3240,7.685798594586e-01,1.355940183335e+00,4.799202267292e-01,2.827736229502e-01
82,3280,6.465245577156e-01,1.431084687946e+00,5.854928470021e-01,2.827736229502e-01
83,3320,8.183779781160e-01,1.472803880156e+00,7.122442156137e-01,2.827736229502e-01
84,3360,1.192884760387e-01,1.360514436780e+00,5.126399732316e-01,1.192884760387e-01
85,3400,5.106302055132e-01,1.349267772372e+00,7.189506800371e-01,1.192884760387e-01
86,3440,6.399577130999e-01,1.342880535590e+00,4.533222231578e-01,1.192884760387e-01
87,3480,2.100961021389e-01,1.399299561120e+00,5.345959202523e-01,1.192884760387e-01
88,3520,3.794724445739e-01,1.353253335170e+00,5.776571065076e-01,1.192884760387e-01
89,3560,5.055403195464e-01,1.401834220609e+00,9.473200417210e-01,1.192884760387e-01
90,3600,3.959326813811e-01,1.246660680199e+00,5.373376372812e-01,1.192884760387e-01
91,3640,3.755451236591e-01,1.461535313651e+00,1.043929562825e+00,1.192884760387e-01
92,3680,2.408144750734e-01,1.255812449632e+00,5.860201327932e-01,1.192884760387e-01
93,3720,2.659341640937e-01,1.338359675420e+00,7.567818093402e-01,1.192884760387e-01
94,3760,1.560346316632e-01,1.262822812489e+00,5.472727590409e-01,1.192884760387e-01
95,3800,4.822110492712e-01,1.295264928859e+00,3.569534938155e-01,1.192884760387e-01
96,3840,2.959370872513e-01,1.201306139731e+00,4.301025869007e-01,1.192884760387e-01
97,3880,2.628719784586e-01,1.244442690987e+00,5.211293175187e-01,1.192884760387e-01
98,3920,5.418021708589e-01,1.357447782560e+00,8.059898068376e-01,1.192884760387e-01
99,3960,1.400029464003e-01,1.223484222482e+00,5.184155498122e-01,1.192884760387e-01
100,4000,4.046849197360e-01,1.279886227623e+00,6.046429308735e-01,1.192884760387e-01
101,4040,1.493020307553e-01,1.226290893289e+00,5.103778357071e-01,1.192884760387e-01
102,4080,1.731524570241e-01,1.179413816463e+00,5.545552247905e-01,1.192884760387e-01
103,4120,1.760804047629e-01,1.166905221501e+00,4.227626910517e-01,1.192884760387e-01
104,4160,1.035101514061e-01,1.176111632554e+00,4.582414863381e-01,1.035101514061e-01
105,4200,1.653766865384e-01,1.153159548666e+00,4.078094140342e-01,1.035101514061e-01
106,4240,1.205022985764e-01,1.212560003611e+00,6.086966541202e-01,1.035101514061e-01
107,4280,1.658711292537e-01,1.128243521457e+00,4.535137156214e-01,1.035101514061e-01
108,4320,1.237646282169e-01,1.090898355263e+00,3.654241374211e-01,1.035101514061e-01
109,4360,1.226187066525e-01,1.140774851853e+00,4.936079833375e-01,1.035101514061e-01
110,4400,1.220824034576e-01,1.123503653730e+00,3.747901437253e-01,1.035101514061e-01
111,4440,1.377696883135e-01,1.120769934832e+00,5.515079607189e-01,1.035101514061e-01
112,4480,9.440500424869e-02,1.094221599971e+00,4.032649334843e-01,9.440500424869e-02
113,4520,9.743802761875e-02,1.136070079055e+00,5.306237210701e-01,9.440500424869e-02
114,4560,1.095368064351e-01,1.075929706587e+00,4.717895408373e-01,9.440500424869e-02
115,4600,1.150599892812e-01,1.074382697543e+00,4.470289667004e-01,9.440500424869e-02
116,4640,9.400790313343e-02,1.150861859756e+00,4.772196336044e-01,9.400790313343e-02
117,4680,9.289951174532e-02,1.007743150289e+00,4.591459648219e-01,9.289951174532e-02
118,4720,9.236607529723e-02,1.102570937119e+00,4.976443280112e-01,9.236607529723e-02
119,4760,9.108481945337e-02,9.848824737785e-01,4.879831032539e-01,9.108481945337e-02
120,4800,9.227357197968e-02,1.067390127264e+00,5.558768025120e-01,9.108481945337e-02
121,4840,9.234398720138e-02,1.114772727152e+00,5.484877500007e-01,9.108481945337e-02
122,4880,9.181308240882e-02,1.080484258681e+00,5.096395320611e-01,9.108481945337e-02
123,4920,9.157045785508e-02,1.098765205291e+00,4.849873792194e-01,9.108481945337e-02
124,4960,9.226943061077e-02,1.012187001667e+00,4.731870369751e-01,9.108481945337e-02
125,5000,9.186478962775e-02,1.004998717198e+00,4.536395700685e-01,9.108481945337e-02
126,5040,9.105834747330e-02,9.692790629381e-01,4.943540064119e-01,9.105834747330e-02
127,5080,9.229793502375e-02,9.412920510426e-01,4.762651155390e-01,9.105834747330e-02
128,5120,9.115511617990e-02,9.603948915047e-01,5.268895814526e-01,9.105834747330e-02
129,5160,9.086014866982e-02,1.105039269403e+00,7.054882320740e-01,9.086014866982e-02
130,5200,9.141381314103e-02,1.045868098309e+00,5.901812998401e-01,9.086014866982e-02
131,5240,9.096082380115e-02,1.118723307250e+00,6.732506481758e-01,9.086014866982e-02
132,5280,9.085835530312e-02,9.302243096576e-01,5.447458243545e-01,9.085835530312e-02
133,5320,9.103184171471e-02,9.715751360468e-01,5.997037498771e-01,9.085835530312e-02
134,5360,9.099828474608e-02,9.252374722025e-01,5.643531939350e-01,9.085835530312e-02
135,5400,9.083855784155e-02,8.962767202253e-01,5.387139418704e-01,9.083855784155e-02
136,5440,9.111335462977e-02,9.559798255354e-01,5.797308084676e-01,9.083855784155e-02
137,5480,9.092294564034e-02,9.621880969025e-01,7.977357060985e-01,9.083855784155e-02
138,5520,9.081462879049e-02,9.552606054576e-01,6.587319947616e-01,9.081462879049e-02
139,5560,8.797612529792e-02,9.333916096032e-01,6.310610260844e-01,8.797612529792e-02
140,5600,8.840231150784e-02,9.466511894492e-01,5.826221286992e-01,8.797612529792e-02
141,5640,9.069414763553e-02,8.155679288902e-01,6.586731371009e-01,8.797612529792e-02
142,5680,8.764957568969e-02,8.849545315728e-01,6.376899788736e-01,8.764957568969e-02
143,5720,8.751573121300e-02,8.597316970707e-01,6.203532042223e-01,8.751573121300e-02
144,5760,8.869743276780e-02,9.048288783123e-01,6.854326381892e-01,8.751573121300e-02
145,5800,8.888699671182e-02,7.768496500476e-01,5.676145174422e-01,8.751573121300e-02
146,5840,8.756430914274e-02,8.057890927289e-01,5.410044963090e-01,8.751573121300e-02
147,5880,8.699754685796e-02,7.752363881056e-01,5.729396429479e-01,8.699754685796e-02
148,5920,8.855595231035e-02,8.011707822948e-01,5.498592445401e-01,8.699754685796e-02
149,5960,8.755834732205e-02,8.853703030218e-01,5.980442677056e-01,8.699754685796e-02
150,6000,8.737723697920e-02,8.333793520184e-01,6.030957716511e-01,8.699754685796e-02
151,6040,8.659247595243e-02,8.482201581789e-01,5.863086746315e-01,8.659247595243e-02
152,6080,8.826562720433e-02,7.292530830540e-01,5.926213231127e-01,8.659247595243e-02
153,6120,8.656859300068e-02,7.657373408390e-01,6.097114545900e-01,8.656859300068e-02
154,6160,8.677739249671e-02,8.751389470798e-01,7.228922504035e-01,8.656859300068e-02
155,6200,8.692240055617e-02,8.340221684727e-01,6.449165163564e-01,8.656859300068e-02
156,6240,8.696333368985e-02,7.142003271984e-01,5.729591469714e-01,8.656859300068e-02
157,6280,8.658287190498e-02,8.471532217277e-01,6.797365064617e-01,8.656859300068e-02
158,6320,8.658787399092e-02,7.104133669380e-01,6.078209586691e-01,8.656859300068e-02
159,6360,8.648090661367e-02,7.154686499277e-01,5.996849771730e-01,8.648090661367e-02
160,6400,8.665064597414e-02,7.703046320889e-01,6.158244508126e-01,8.648090661367e-02
161,6440,8.649944750200e-02,8.248183672324e-01,7.518751675844e-01,8.648090661367e-02
162,6480,8.644225002890e-02,7.945696442066e-01,7.725158524866e-01,8.644225002890e-02
163,6520,8.653392690983e-02,8.265558578594e-01,6.705237176937e-01,8.644225002890e-02
164,6560,8.666378979819e-02,7.518855441921e-01,5.932420472823e-01,8.644225002890e-02
165,6600,8.625453462273e-02,7.148695644589e-01,5.735871204511e-01,8.625453462273e-02
166,6640,8.654254023447e-02,8.185565197013e-01,6.903588879142e-01,8.625453462273e-02
167,6680,8.630119097507e-02,6.737076699470e-01,5.399437360210e-01,8.625453462273e-02
168,6720,8.640438607756e-02,7.602075932722e-01,7.217981187404e-01,8.625453462273e-02
169,6760,8.624672846096e-02,7.097227218868e-01,6.256872146404e-01,8.624672846096e-02
170,6800,8.624174310762e-02,6.606148960448e-01,7.583098182338e-01,8.624174310762e-02
171,6840,8.628228879287e-02,7.183497908951e-01,6.565759020844e-01,8.624174310762e-02
172,6880,8.625648150668e-02,6.887037539176e-01,6.545694732628e-01,8.624174310762e-02
173,6920,8.623143526984e-02,6.786403660191e-01,5.981266521456e-01,8.623143526984e-02
174,6960,8.625159627813e-02,7.335684027143e-01,6.616795194492e-01,8.623143526984e-02
175,7000,8.623861824704e-02,6.851282588884e-01,5.754338865276e-01,8.623143526984e-02
176,7040,8.622096015197e-02,7.103751220716e-01,6.100219582237e-01,8.622096015197e-02
177,7080,8.623354635673e-02,6.952883534191e-01,6.562651239828e-01,8.622096015197e-02
178,7120,8.621670444319e-02,6.725772494759e-01,5.870392738481e-01,8.621670444319e-02
179,7160,8.623277477136e-02,7.055922297351e-01,7.747893861695e-01,8.621670444319e-02
180,7200,8.623784781867e-02,7.251866741397e-01,6.425765305662e-01,8.621670444319e-02
181,7240,8.622296460522e-02,6.709829088205e-01,6.233218841788e-01,8.621670444319e-02
182,7280,4.896075616999e-02,6.910699558480e-01,6.665838770866e-01,4.896075616999e-02
183,7320,6.656884982558e-02,1.238277208502e+00,5.740657963721e-01,4.896075616999e-02
184,7360,4.874194843864e-02,9.938912544322e-01,6.168932128513e-01,4.874194843864e-02
185,7400,1.254837613217e-01,1.113588627525e+00,5.668510433950e-01,4.874194843864e-02
186,7440,2.581997395928e-01,1.213933435267e+00,4.880691147307e-01,4.874194843864e-02
187,7480,1.355655553061e-01,1.058917632566e+00,5.683229136043e-01,4.874194843864e-02
188,7520,7.015760037834e-02,1.142965212915e+00,5.641622582600e-01,4.874194843864e-02
189,7560,4.791537985857e-02,1.114014993291e+00,5.260391715865e-01,4.791537985857e-02
190,7600,7.410899178055e-02,1.238546914440e+00,5.286065605378e-01,4.791537985857e-02
191,7640,4.846439919683e-02,1.071756922025e+00,6.336077170647e-01,4.791537985857e-02
192,7680,4.778856288972e-02,1.158631701926e+00,5.375273854532e-01,4.778856288972e-02
193,7720,5.363060687222e-02,1.035126320805e+00,4.834507500516e-01,4.778856288972e-02
194,7760,4.874483938764e-02,1.127067629539e+00,5.800938616894e-01,4.778856288972e-02
195,7800,6.081078066724e-02,9.619954169326e-01,5.520715653571e-01,4.778856288972e-02
196,7840,4.711449590282e-02,9.615622184061e-01,5.695927630827e-01,4.711449590282e-02
197,7880,5.131174844346e-02,9.658308593993e-01,5.837245118780e-01,4.711449590282e-02
198,7920,4.767220633549e-02,1.086692675722e+00,5.918260108341e-01,4.711449590282e-02
199,7960,4.932868831525e-02,1.119436174729e+00,6.843551218002e-01,4.711449590282e-02
200,8000,4.780645480211e-02,1.003381437732e+00,6.054598420558e-01,4.711449590282e-02
201,8040,5.464454174077e-02,1.007562681042e+00,6.109919203291e-01,4.711449590282e-02
202,8080,4.715993866744e-02,9.587031460020e-01,6.382342904564e-01,4.711449590282e-02
203,8120,5.015039626849e-02,8.496757905388e-01,5.200491510294e-01,4.711449590282e-02
204,8160,4.812391276088e-02,9.595928078766e-01,6.032965959578e-01,4.711449590282e-02
205,8200,5.097537532949e-02,9.202663193696e-01,5.098220284910e-01,4.711449590282e-02
206,8240,4.851216320896e-02,8.405461053561e-01,6.443068521404e-01,4.711449590282e-02
207,8280,4.796720916544e-02,8.939424575181e-01,5.700446705835e-01,4.711449590282e-02
208,8320,4.734352353560e-02,8.734067387815e-01,6.152036864430e-01,4.711449590282e-02
209,8360,4.746135091862e-02,1.009230189883e+00,6.296904943883e-01,4.711449590282e-02
210,8400,4.716864655234e-02,9.930976888586e-01,5.977112666368e-01,4.711449590282e-02
211,8440,5.008146797720e-02,8.308175594827e-01,5.731091793128e-01,4.711449590282e-02
212,8480,4.724548137849e-02,8.229391789630e-01,5.977192787352e-01,4.711449590282e-02
213,8520,4.711950574663e-02,8.749811429971e-01,6.033606669538e-01,4.711449590282e-02
214,8560,4.706002324888e-02,7.906528639889e-01,6.146312004036e-01,4.706002324888e-02
215,8600,4.689605403772e-02,7.803372096578e-01,5.707417717084e-01,4.689605403772e-02
216,8640,4.697352164406e-02,6.811219519715e-01,5.686113869759e-01,4.689605403772e-02
217,8680,4.704030296922e-02,7.603922281833e-01,5.248246365411e-01,4.689605403772e-02
218,8720,4.686156108656e-02,8.341067839058e-01,6.679724040265e-01,4.686156108656e-02
219,8760,4.706045368822e-02,8.916639385488e-01,6.525256319827e-01,4.686156108656e-02
220,8800,4.699288216298e-02,9.603406983348e-01,7.332893949167e-01,4.686156108656e-02
221,8840,4.692824215779e-02,8.835607371541e-01,7.584538682838e-01,4.686156108656e-02
222,8880,4.685755197769e-02,8.244577955862e-01,6.328158996736e-01,4.685755197769e-02
223,8920,4.687876112845e-02,6.998777486476e-01,6.906315253054e-01,4.685755197769e-02
224,8960,4.693452794182e-02,7.844116987454e-01,6.393749806483e-01,4.685755197769e-02
225,9000,4.687055262279e-02,8.650909772354e-01,7.443479517021e-01,4.685755197769e-02
226,9040,4.684003790804e-02,8.911301772952e-01,1.065461880233e+00,4.684003790804e-02
227,9080,4.685534045664e-02,8.979633013828e-01,7.583025473802e-01,4.684003790804e-02
228,9120,4.685120298432e-02,1.166430584365e+00,1.829110065791e+00,4.684003790804e-02
229,9160,4.684568334062e-02,7.274434373748e-01,6.280695373687e-01,4.684003790804e-02
230,9200,4.684472842532e-02,9.749953596538e-01,1.797739149354e+00,4.684003790804e-02
231,9240,4.686298827859e-02,8.750022471566e-01,9.270278439506e-01,4.684003790804e-02
232,9280,4.688806930555e-02,6.782573518933e-01,6.412228659038e-01,4.684003790804e-02
233,9320,4.682346319031e-02,7.144575163924e-01,5.921864697000e-01,4.682346319031e-02
234,9360,4.688047228263e-02,8.258964250175e-01,9.336702425840e-01,4.682346319031e-02
235,9400,4.682065994567e-02,6.639857717200e-01,5.841222675924e-01,4.682065994567e-02
236,9440,4.683523214198e-02,8.008320493766e-01,6.678889996710e-01,4.682065994567e-02
237,9480,4.683688589200e-02,7.359288128890e-01,6.256460144485e-01,4.682065994567e-02
238,9520,4.682398391242e-02,7.748483547913e-01,6.737353945391e-01,4.682065994567e-02
239,9560,4.683918659845e-02,6.954951920700e-01,6.044803337472e-01,4.682065994567e-02
240,9600,4.682920863761e-02,7.297774878181e-01,6.403136522533e-01,4.682065994567e-02
241,9640,4.682768668589e-02,7.749469321584e-01,6.348746670959e-01,4.682065994567e-02
242,9680,4.682101239911e-02,6.748704302527e-01,6.250438457107e-01,4.682065994567e-02
243,9720,4.682280812820e-02,6.906710434353e-01,6.084622080097e-01,4.682065994567e-02
244,9760,4.682041602228e-02,7.007438333587e-01,6.492200917243e-01,4.682041602228e-02
245,9800,4.681659192725e-02,6.577162080878e-01,6.293881884287e-01,4.681659192725e-02
246,9840,4.681607527981e-02,6.648121997147e-01,5.814805840063e-01,4.681607527981e-02
247,9880,4.681492898995e-02,6.687412178276e-01,6.087931359839e-01,4.681492898995e-02
248,9920,4.681476900117e-02,6.409606798944e-01,6.237661448453e-01,4.681476900117e-02
249,9960,4.681499872372e-02,5.960001163738e-01,5.189810833281e-01,4.681476900117e-02
250,10000,4.681369446253e-02,5.719233067478e-01,5.765040697861e-01,4.681369446253e-02
251,10040,4.681447007877e-02,5.546420361833e-01,5.599913973338e-01,4.681369446253e-02
252,10080,4.681469970379e-02,6.150355834245e-01,5.621651863443e-01,4.681369446253e-02
253,10120,4.681421075263e-02,5.734095332274e-01,6.009575740758e-01,4.681369446253e-02
254,10160,4.681380197079e-02,5.812303573498e-01,5.817619527577e-01,4.681369446253e-02
255,10200,4.681478779655e-02,5.535742405091e-01,5.982838808558e-01,4.681369446253e-02
256,10240,4.681449455432e-02,5.693614928903e-01,6.232548061813e-01,4.681369446253e-02
257,10280,4.681373056262e-02,5.244683164262e-01,5.727022355742e-01,4.681369446253e-02
258,10320,4.681307655080e-02,5.790589915379e-01,6.395002179863e-01,4.681307655080e-02
259,10360,4.681210624768e-02,5.039923183128e-01,6.656517490030e-01,4.681210624768e-02
260,10400,4.680329559536e-02,5.168363002306e-01,5.794540318080e-01,4.680329559536e-02
261,10440,4.680095925760e-02,5.333398490035e-01,6.002102785487e-01,4.680095925760e-02
262,10480,4.680216132957e-02,6.235812621950e-01,7.704460577658e-01,4.680095925760e-02
263,10520,4.680283299993e-02,4.983380440227e-01,5.883582262838e-01,4.680095925760e-02
264,10560,4.680232464284e-02,5.071518099520e-01,5.694481843327e-01,4.680095925760e-02
265,10600,4.680263592479e-02,4.686232989075e-01,5.692472965861e-01,4.680095925760e-02
266,10640,4.680142520534e-02,4.740386205853e-01,5.862008716577e-01,4.680095925760e-02
267,10680,4.680118463673e-02,4.961870155956e-01,6.502031780318e-01,4.680095925760e-02
268,10720,4.680095479664e-02,4.532900194530e-01,5.931889341941e-01,4.680095479664e-02
269,10760,4.680102081790e-02,4.485509109735e-01,5.366394809547e-01,4.680095479664e-02
270,10800,4.680100854912e-02,4.755095151505e-01,6.804001938111e-01,4.680095479664e-02
271,10840,4.680104235683e-02,4.748752336514e-01,5.767214082898e-01,4.680095479664e-02
272,10880,4.680100663182e-02,4.595400476710e-01,6.097664513094e-01,4.680095479664e-02
273,10920,4.680092328078e-02,5.096035135799e-01,6.414823738809e-01,4.680092328078e-02
274,10960,4.680087389258e-02,3.698585606805e-01,4.858600415678e-01,4.680087389258e-02
275,11000,4.680085039876e-02,4.465164443385e-01,5.563740107624e-01,4.680085039876e-02
276,11040,4.680083973806e-02,5.199894087207e-01,6.490503559642e-01,4.680083973806e-02
277,11080,4.680083530486e-02,4.626614242969e-01,5.543414445193e-01,4.680083530486e-02
278,11120,4.680083379388e-02,4.564922320866e-01,5.890941947151e-01,4.680083379388e-02
279,11160,4.680083357737e-02,3.817606394429e-01,4.815777237180e-01,4.680083357737e-02
280,11200,4.680083387320e-02,4.339034279692e-01,5.808855236940e-01,4.680083357737e-02
281,11240,4.680083500003e-02,3.922395282836e-01,5.094488164351e-01,4.680083357737e-02
282,11280,4.680083363166e-02,4.236208474538e-01,5.214026525871e-01,4.680083357737e-02
283,11320,4.680083361007e-02,4.509009975066e-01,5.577872799576e-01,4.680083357737e-02
284,11360,4.680082963998e-02,3.964212134909e-01,5.196789965343e-01,4.680082963998e-02
285,11400,4.680082724149e-02,4.175689741058e-01,5.379638657267e-01,4.680082724149e-02
286,11440,4.680078809625e-02,4.833181093242e-01,6.107943446024e-01,4.680078809625e-02
287,11480,4.680066581973e-02,4.206367851445e-01,5.636524597085e-01,4.680066581973e-02
288,11520,4.680064105586e-02,4.023024565328e-01,5.728774274231e-01,4.680064105586e-02
289,11560,4.680070240753e-02,4.207940977600e-01,5.541345353999e-01,4.680064105586e-02
290,11600,4.680062484538e-02,3.335621187200e-01,4.373417228057e-01,4.680062484538e-02
291,11640,4.680068813075e-02,3.410760938921e-01,4.946368305685e-01,4.680062484538e-02
292,11680,4.680063848755e-02,3.970910781724e-01,4.915362394705e-01,4.680062484538e-02
293,11720,4.680063099088e-02,4.207086894428e-01,5.955981013626e-01,4.680062484538e-02
294,11760,4.680060981172e-02,3.689104916301e-01,5.040323367824e-01,4.680060981172e-02
295,11800,4.680062477540e-02,2.923230813156e-01,4.149049380001e-01,4.680060981172e-02
296,11840,4.680060634148e-02,3.897696353693e-01,5.278191412605e-01,4.680060634148e-02
297,11880,4.680060703213e-02,3.979895356718e-01,5.424618888745e-01,4.680060634148e-02
298,11920,4.680059985185e-02,3.866260529737e-01,5.439113230872e-01,4.680059985185e-02
299,11960,4.680058666940e-02,3.916254192210e-01,5.485741519565e-01,4.680058666940e-02
300,12000,4.680062281193e-02,3.981877643424e-01,5.701241439405e-01,4.680058666940e-02
301,12040,4.680059926880e-02,3.950943053775e-01,5.650880013667e-01,4.680058666940e-02
302,12080,4.680059757102e-02,3.708581698207e-01,5.371421937963e-01,4.680058666940e-02
303,12120,4.680058398006e-02,3.511703321425e-01,5.140002910295e-01,4.680058398006e-02
304,12160,4.680058618442e-02,3.759987926983e-01,5.393070025659e-01,4.680058398006e-02
305,12200,4.680057978411e-02,3.372845339653e-01,4.854281043442e-01,4.680057978411e-02
306,12240,4.680058849764e-02,3.495746965652e-01,5.354111371195e-01,4.680057978411e-02
307,12280,4.680058689769e-02,3.796164372921e-01,5.558504392239e-01,4.680057978411e-02
308,12320,4.680058682230e-02,3.618006196990e-01,5.367194341325e-01,4.680057978411e-02
309,12360,4.680058233707e-02,3.749985221681e-01,5.375456372853e-01,4.680057978411e-02
310,12400,4.680059137455e-02,3.392497967049e-01,4.872367914123e-01,4.680057978411e-02
