iter,evals,f_best,f_mean,f_std,gbest_f
28,1120,1.179630718113e+00,2.739333684838e+00,1.880174968334e+00,7.370816318423e-01
29,1160,8.016932788791e-01,2.525623782480e+00,2.096073719141e+00,7.370816318423e-01
30,1200,8.320152516933e-01,2.524352829472e+00,2.221523686134e+00,7.370816318423e-01
31,1240,8.126381309763e-01,2.893430416024e+00,3.344792401570e+00,7.370816318423e-01
32,1280,1.105288647697e+00,2.397936441533e+00,1.885856358403e+00,7.370816318423e-01
33,1320,6.439382592470e-01,2.101150318134e+00,1.943027731594e+00,6.439382592470e-01
34,1360,1.010120105832e+00,2.226713397579e+00,2.129990265556e+00,6.439382592470e-01
35,1400,9.693965153746e-01,2.472832182315e+00,3.159998074843e+00,6.439382592470e-01
36,1440,6.527555804660e-01,1.966508274431e+00,1.173201916800e+00,6.439382592470e-01
37,1480,7.395928918495e-01,2.468808676886e+00,2.887861696050e+00,6.439382592470e-01
38,1520,5.923534956295e-01,2.080155367571e+00,2.054713129646e+00,5.923534956295e-01
39,1560,9.411647962552e-01,1.939472525527e+00,1.543128132015e+00,5.923534956295e-01
40,1600,8.567763161734e-01,1.770272066073e+00,1.011098381154e+00,5.923534956295e-01
41,1640,6.480028565781e-01,1.463671054779e+00,6.885216474587e-01,5.923534956295e-01
42,1680,1.048674285174e+00,1.781960531132e+00,1.481719233684e+00,5.923534956295e-01
43,1720,5.792709340277e-01,2.021862365825e+00,2.561270288450e+00,5.792709340277e-01
44,1760,9.204290226427e-01,1.734456035677e+00,9.664069054177e-01,5.792709340277e-01
45,1800,4.705247136834e-01,1.584719720622e+00,7.642430712146e-01,4.705247136834e-01
46,1840,7.981025708060e-01,1.528470037690e+00,5.552337743745e-01,4.705247136834e-01
47,1880,8.379339928460e-01,1.660103481351e+00,8.143457326310e-01,4.705247136834e-01
48,1920,8.480301314509e-01,1.465308613820e+00,5.423747890903e-01,4.705247136834e-01
49,1960,8.140333375479e-01,1.623980500865e+00,8.116958090957e-01,4.705247136834e-01
50,2000,4.579307631804e-01,1.547754579667e+00,8.458825053537e-01,4.579307631804e-01
51,2040,7.338098328890e-01,1.488115566214e+00,8.765430396093e-01,4.579307631804e-01
52,2080,4.927120828379e-01,1.438258844557e+00,6.065709062425e-01,4.579307631804e-01
53,2120,4.037003880633e-01,1.361703001686e+00,5.505944283975e-01,4.037003880633e-01
54,2160,6.222341988955e-01,1.362667815510e+00,4.951389261782e-01,4.037003880633e-01
55,2200,6.268106246382e-01,1.423314241653e+00,5.368141381213e-01,4.037003880633e-01
56,2240,8.234140543607e-01,1.326134013775e+00,3.265493545529e-01,4.037003880633e-01
57,2280,6.092129435996e-01,1.377952350898e+00,5.084705519126e-01,4.037003880633e-01
58,2320,6.933778592992e-01,1.566557377946e+00,1.037803710264e+00,4.037003880633e-01
59,2360,7.437241218811e-01,1.393273173632e+00,4.862280365672e-01,4.037003880633e-01
60,2400,5.802655413893e-01,1.324551681756e+00,4.118863588043e-01,4.037003880633e-01
61,2440,3.918631943415e-01,1.420684734298e+00,6.100116836127e-01,3.918631943415e-01
62,2480,5.551175765364e-01,1.344902257717e+00,5.919106408625e-01,3.918631943415e-01
63,2520,8.438996402588e-01,1.429697077671e+00,5.590918606609e-01,3.918631943415e-01
64,2560,8.988638032482e-01,1.319945798617e+00,3.944067310038e-01,3.918631943415e-01
65,2600,2.752049889208e-01,1.434834428666e+00,7.759897372967e-01,2.752049889208e-01
66,2640,5.699545428357e-01,1.377384183713e+00,5.327099928872e-01,2.752049889208e-01
67,2680,7.457154024888e-01,1.456787263432e+00,6.391074521325e-01,2.752049889208e-01
68,2720,5.980982159404e-01,1.395619126998e+00,7.260754069986e-01,2.752049889208e-01
69,2760,9.338380279350e-01,1.345067093866e+00,6.906486710298e-01,2.752049889208e-01
70,2800,4.462532963233e-01,1.265487123253e+00,5.007582532820e-01,2.752049889208e-01
71,2840,4.674022477644e-01,1.480988842187e+00,9.468206167291e-01,2.752049889208e-01
72,2880,7.378332871722e-01,1.244956250023e+00,2.666207338484e-01,2.752049889208e-01
73,2920,4.662178188184e-01,1.304542782943e+00,8.910955479108e-01,2.752049889208e-01
74,2960,9.087295093614e-01,1.263677227207e+00,2.781708350377e-01,2.752049889208e-01
75,3000,8.527602354713e-01,1.251696083803e+00,3.262478990388e-01,2.752049889208e-01
76,3040,7.598723348763e-01,1.216695445862e+00,5.310548745812e-01,2.752049889208e-01
77,3080,3.961904828883e-01,1.250257927722e+00,6.724768029454e-01,2.752049889208e-01
78,3120,4.195138866063e-01,1.139190053587e+00,3.594826866368e-01,2.752049889208e-01
79,3160,6.116171381855e-01,1.128194081143e+00,2.797638594270e-01,2.752049889208e-01
80,3200,3.789282338726e-01,1.243140295218e+00,6.110765096042e-01,2.752049889208e-01
81,3240,4.130157901495e-01,1.183365097337e+00,3.439538255388e-01,2.752049889208e-01
82,3280,3.676712342385e-01,1.218914203143e+00,4.241036744713e-01,2.752049889208e-01
83,3320,3.587387311071e-01,1.158966745120e+00,3.852314982364e-01,2.752049889208e-01
84,3360,3.204170638386e-01,1.206907647758e+00,5.811518315101e-01,2.752049889208e-01
85,3400,2.629227167497e-01,1.136885244641e+00,3.480383182161e-01,2.629227167497e-01
86,3440,6.039321679287e-01,1.362088245927e+00,6.333183692546e-01,2.629227167497e-01
87,3480,6.909575673861e-01,1.288659382062e+00,3.826596795013e-01,2.629227167497e-01
88,3520,6.035356127931e-01,1.207421839658e+00,4.482204452916e-01,2.629227167497e-01
89,3560,5.118992460934e-01,1.211264839389e+00,3.303635262658e-01,2.629227167497e-01
90,3600,8.453476217506e-01,1.240017275574e+00,3.207003215114e-01,2.629227167497e-01
91,3640,7.313245450171e-01,1.244518980590e+00,3.928486687905e-01,2.629227167497e-01
92,3680,7.445760132934e-01,1.269126014231e+00,4.158163756002e-01,2.629227167497e-01
93,3720,5.660242106268e-01,1.318626431937e+00,5.594238195628e-01,2.629227167497e-01
94,3760,7.084460701512e-01,1.263794875001e+00,3.314103682507e-01,2.629227167497e-01
95,3800,2.329825875116e-01,1.314762204631e+00,5.969539965467e-01,2.329825875116e-01
96,3840,4.117784002384e-01,1.265689526062e+00,4.747419955334e-01,2.329825875116e-01
97,3880,4.610678573729e-01,1.419757095121e+00,6.317984911951e-01,2.329825875116e-01
98,3920,7.593626905468e-01,1.277268598945e+00,4.647756539047e-01,2.329825875116e-01
99,3960,3.219110347590e-01,1.340296076697e+00,8.238330506759e-01,2.329825875116e-01
100,4000,5.453620320247e-01,1.265952323658e+00,4.539478019195e-01,2.329825875116e-01
101,4040,3.180132970368e-01,1.308187696968e+00,4.877663117108e-01,2.329825875116e-01
102,4080,1.508431229074e-01,1.299470172191e+00,4.291655654037e-01,1.508431229074e-01
103,4120,4.851273171969e-01,1.282060456972e+00,3.642639702658e-01,1.508431229074e-01
104,4160,2.755225388415e-01,1.322377378817e+00,4.176124229486e-01,1.508431229074e-01
105,4200,5.132981339689e-01,1.333607903600e+00,4.604599408618e-01,1.508431229074e-01
106,4240,8.448128424572e-01,1.396657281772e+00,4.210246516132e-01,1.508431229074e-01
107,4280,4.345837211762e-01,1.192769250264e+00,3.918921070373e-01,1.508431229074e-01
108,4320,3.962225435853e-01,1.265589239708e+00,4.773689725415e-01,1.508431229074e-01
109,4360,4.770485059877e-01,1.396074858353e+00,9.929400506731e-01,1.508431229074e-01
110,4400,6.554891776026e-01,1.238447698123e+00,2.711018425655e-01,1.508431229074e-01
111,4440,5.172220416498e-01,1.253763874731e+00,4.336763564057e-01,1.508431229074e-01
112,4480,3.751277220532e-01,1.308709151873e+00,4.042326176135e-01,1.508431229074e-01
113,4520,4.749280338811e-01,1.217493461634e+00,3.655418028721e-01,1.508431229074e-01
114,4560,5.087581644760e-01,1.251869451228e+00,3.458882596360e-01,1.508431229074e-01
115,4600,1.018325023232e-01,1.146024098506e+00,4.010270327034e-01,1.018325023232e-01
116,4640,5.398673147336e-01,1.342607817095e+00,7.296558561803e-01,1.018325023232e-01
117,4680,6.621168764196e-01,1.275050589450e+00,4.585905339465e-01,1.018325023232e-01
118,4720,1.534873079253e-01,1.342662589802e+00,8.667070644526e-01,1.018325023232e-01
119,4760,7.306930504529e-01,1.259923235613e+00,4.302102156190e-01,1.018325023232e-01
120,4800,4.178101412805e-01,1.314478192650e+00,5.571362279771e-01,1.018325023232e-01
121,4840,2.742467424818e-01,1.218139459720e+00,4.592471235441e-01,1.018325023232e-01
122,4880,3.753080750945e-01,1.218268614928e+00,3.806005557382e-01,1.018325023232e-01
123,4920,3.534040242000e-01,1.205924147747e+00,3.167670060419e-01,1.018325023232e-01
124,4960,5.325979245816e-01,1.264093502029e+00,3.244493298433e-01,1.018325023232e-01
125,5000,6.316239825438e-01,1.207727335923e+00,3.465325732070e-01,1.018325023232e-01
126,5040,2.454153695182e-01,1.145329066492e+00,3.176874781686e-01,1.018325023232e-01
127,5080,4.647786857961e-01,1.192666729678e+00,4.902181319625e-01,1.018325023232e-01
128,5120,3.108271546566e-01,1.186368358681e+00,3.577998234574e-01,1.018325023232e-01
129,5160,6.926389446216e-01,1.213820301696e+00,3.509317830906e-01,1.018325023232e-01
130,5200,5.857416994074e-01,1.316781045851e+00,4.908848050317e-01,1.018325023232e-01
131,5240,4.423433077245e-01,1.155158917025e+00,3.630394873043e-01,1.018325023232e-01
132,5280,5.576034656023e-01,1.343221143052e+00,4.115167993926e-01,1.018325023232e-01
133,5320,4.373100637810e-01,1.176037309687e+00,4.719173750291e-01,1.018325023232e-01
134,5360,1.209933834375e-01,1.291492474923e+00,4.635019973114e-01,1.018325023232e-01
135,5400,6.513636576612e-01,1.272770369404e+00,3.791272902814e-01,1.018325023232e-01
136,5440,1.485544736986e-01,1.128693701579e+00,3.490472895260e-01,1.018325023232e-01
137,5480,2.542107561815e-01,1.226069225276e+00,5.010660710740e-01,1.018325023232e-01
138,5520,5.628747990609e-01,1.095864902233e+00,2.313291709773e-01,1.018325023232e-01
139,5560,2.616584949647e-01,1.210809154223e+00,4.553774323085e-01,1.018325023232e-01
140,5600,3.453951975257e-01,1.180123022013e+00,3.044784426229e-01,1.018325023232e-01
141,5640,3.627716550485e-01,1.227409909146e+00,5.225931826782e-01,1.018325023232e-01
142,5680,1.030274983628e-01,1.301364809389e+00,4.367467115199e-01,1.018325023232e-01
143,5720,8.924068968703e-02,1.187110801671e+00,6.164569373631e-01,8.924068968703e-02
144,5760,5.093843994596e-01,1.350714639017e+00,7.356540537662e-01,8.924068968703e-02
145,5800,3.865996251550e-01,1.166964778942e+00,4.039950514761e-01,8.924068968703e-02
146,5840,2.341639342156e-01,1.240069957578e+00,5.290188470740e-01,8.924068968703e-02
147,5880,6.409709773337e-02,1.102880508151e+00,4.750643704055e-01,6.409709773337e-02
148,5920,7.695059889023e-02,1.176092809731e+00,4.450557579355e-01,6.409709773337e-02
149,5960,1.494252490627e-01,1.220615188131e+00,4.857273223673e-01,6.409709773337e-02
150,6000,1.590370467299e-01,1.137349830779e+00,4.055530450565e-01,6.409709773337e-02
151,6040,3.052224107482e-01,1.200974471006e+00,4.306810822766e-01,6.409709773337e-02
152,6080,3.615126413083e-01,1.237387963051e+00,5.335342072630e-01,6.409709773337e-02
153,6120,1.611546710434e-01,1.197030216591e+00,3.745604867784e-01,6.409709773337e-02
154,6160,7.603108418800e-02,1.040093538234e+00,5.189715787692e-01,6.409709773337e-02
155,6200,1.157401838819e-01,1.039956388954e+00,4.524630674574e-01,6.409709773337e-02
156,6240,6.451263668240e-02,1.177522158750e+00,7.975821658841e-01,6.409709773337e-02
157,6280,6.356191779087e-02,1.179100759320e+00,6.283764959107e-01,6.356191779087e-02
158,6320,7.726457717651e-02,1.103403835919e+00,5.154106312064e-01,6.356191779087e-02
159,6360,1.002176542740e-01,1.145696567613e+00,6.684770024935e-01,6.356191779087e-02
160,6400,1.170834718956e-01,1.193812679135e+00,6.972065661513e-01,6.356191779087e-02
161,6440,6.391048056389e-02,1.109718321772e+00,5.299577652375e-01,6.356191779087e-02
162,6480,6.646951071075e-02,1.087532645782e+00,4.928513128012e-01,6.356191779087e-02
163,6520,7.388616242328e-02,1.093950795790e+00,4.594529331489e-01,6.356191779087e-02
164,6560,8.354289647597e-02,1.067869004660e+00,5.052124819202e-01,6.356191779087e-02
165,6600,6.812340538151e-02,1.054463718530e+00,4.832397576004e-01,6.356191779087e-02
166,6640,7.167627845412e-02,9.883436114208e-01,4.954404847437e-01,6.356191779087e-02
167,6680,6.317456298838e-02,9.962202635795e-01,4.969604133101e-01,6.317456298838e-02
168,6720,6.409890420758e-02,1.022984284422e+00,5.177030263067e-01,6.317456298838e-02
169,6760,6.414878785731e-02,1.058386918426e+00,4.811203646125e-01,6.317456298838e-02
170,6800,6.287345496661e-02,1.011346518763e+00,4.430932971874e-01,6.287345496661e-02
171,6840,7.010813120921e-02,9.402254665851e-01,4.943515378885e-01,6.287345496661e-02
172,6880,5.481330390883e-02,1.060152677930e+00,6.114642922263e-01,5.481330390883e-02
173,6920,3.045449756377e-01,1.114328156136e+00,4.361508078606e-01,5.481330390883e-02
174,6960,1.311927751955e-01,1.108580910494e+00,4.018199261782e-01,5.481330390883e-02
175,7000,1.469239727393e-01,9.991983603354e-01,3.478263477172e-01,5.481330390883e-02
176,7040,6.301593941953e-02,1.053920350045e+00,3.936514362854e-01,5.481330390883e-02
177,7080,1.592466771760e-01,1.050209276084e+00,4.304747308581e-01,5.481330390883e-02
178,7120,7.669304073607e-02,1.087107410917e+00,4.455205471200e-01,5.481330390883e-02
179,7160,9.063103296632e-02,1.106921612170e+00,4.258779223665e-01,5.481330390883e-02
180,7200,9.415683877656e-02,1.115894156384e+00,4.623673304134e-01,5.481330390883e-02
181,7240,5.956353285950e-02,1.020456388403e+00,4.733457771769e-01,5.481330390883e-02
182,7280,8.255531385447e-02,9.769944781397e-01,4.827804162208e-01,5.481330390883e-02
183,7320,6.478733425275e-02,1.084321043929e+00,4.016696426984e-01,5.481330390883e-02
184,7360,1.113454925887e-01,1.030836221738e+00,4.126960092658e-01,5.481330390883e-02
185,7400,6.125372190781e-02,1.067943263199e+00,3.828057064215e-01,5.481330390883e-02
186,7440,8.359740115730e-02,9.939588979972e-01,4.259867668996e-01,5.481330390883e-02
187,7480,1.079657604444e-01,1.048000121429e+00,4.869195156021e-01,5.481330390883e-02
188,7520,7.523572834329e-02,9.548970446713e-01,4.091059202779e-01,5.481330390883e-02
189,7560,5.443389471664e-02,9.325247460686e-01,4.539774161089e-01,5.443389471664e-02
190,7600,8.094864021251e-02,1.013470777420e+00,4.791769434209e-01,5.443389471664e-02
191,7640,6.414790169204e-02,9.650495980841e-01,4.737040013597e-01,5.443389471664e-02
192,7680,4.563052703588e-02,9.785127969102e-01,4.696386798334e-01,4.563052703588e-02
193,7720,5.208849382078e-02,9.623495367087e-01,4.859764273658e-01,4.563052703588e-02
194,7760,4.205761426629e-02,8.616221796549e-01,4.748763791965e-01,4.205761426629e-02
195,7800,4.050637912324e-02,9.385628238885e-01,4.962152209281e-01,4.050637912324e-02
196,7840,4.358235589085e-02,1.026144512081e+00,5.366791198878e-01,4.050637912324e-02
197,7880,4.089982476821e-02,8.787467837636e-01,5.065417210182e-01,4.050637912324e-02
198,7920,4.095587823049e-02,1.010652948917e+00,5.746467141051e-01,4.050637912324e-02
199,7960,4.137060098222e-02,9.177951282043e-01,4.744278203681e-01,4.050637912324e-02
200,8000,4.243761548898e-02,8.942093444274e-01,4.482679207211e-01,4.050637912324e-02
201,8040,4.156180868601e-02,9.154538373307e-01,5.319067170388e-01,4.050637912324e-02
202,8080,4.003606349875e-02,1.016528623231e+00,5.924168750710e-01,4.003606349875e-02
203,8120,4.115933898076e-02,8.771947589862e-01,4.488388140337e-01,4.003606349875e-02
204,8160,3.996246281699e-02,9.429289080828e-01,4.692911393762e-01,3.996246281699e-02
205,8200,3.973782268807e-02,9.544959414804e-01,5.224227512314e-01,3.973782268807e-02
206,8240,4.081748847611e-02,9.965388836876e-01,5.292114550402e-01,3.973782268807e-02
207,8280,3.737264378436e-02,8.764581029473e-01,5.289184070936e-01,3.737264378436e-02
208,8320,4.513391439938e-02,9.422197458543e-01,4.674613736019e-01,3.737264378436e-02
209,8360,3.624599870431e-02,8.951444040354e-01,4.790872881648e-01,3.624599870431e-02
210,8400,3.872703838267e-02,9.534366055600e-01,5.444181527286e-01,3.624599870431e-02
211,8440,4.081152638127e-02,9.593374072843e-01,5.456222967916e-01,3.624599870431e-02
212,8480,4.037721700084e-02,9.824621056566e-01,5.966156770405e-01,3.624599870431e-02
213,8520,3.634064023150e-02,1.011087183269e+00,5.013804194907e-01,3.624599870431e-02
214,8560,3.692298059387e-02,1.000897297665e+00,5.672806593457e-01,3.624599870431e-02
215,8600,3.852192835424e-02,8.884065949499e-01,5.593798370619e-01,3.624599870431e-02
216,8640,3.743229198154e-02,1.039939175922e+00,5.775335707174e-01,3.624599870431e-02
217,8680,3.664603995587e-02,9.016763799743e-01,5.578217437425e-01,3.624599870431e-02
218,8720,3.657671460281e-02,9.234241049842e-01,6.080321188699e-01,3.624599870431e-02
219,8760,3.599293905676e-02,1.044706196254e+00,6.264968755067e-01,3.599293905676e-02
220,8800,3.574991314622e-02,9.919692540244e-01,6.527821517305e-01,3.574991314622e-02
221,8840,3.568541354551e-02,9.877975964676e-01,6.078607416650e-01,3.568541354551e-02
222,8880,3.525638019672e-02,1.057638419435e+00,8.173667353472e-01,3.525638019672e-02
223,8920,3.559492606418e-02,8.977141772064e-01,5.865695834620e-01,3.525638019672e-02
224,8960,3.504687157307e-02,1.072320473690e+00,6.966124490082e-01,3.504687157307e-02
225,9000,3.518395148947e-02,8.633315786183e-01,6.071229977906e-01,3.504687157307e-02
226,9040,3.526016934999e-02,9.718321314359e-01,6.218171386501e-01,3.504687157307e-02
227,9080,3.519518123124e-02,8.658282824654e-01,5.933946562119e-01,3.504687157307e-02
228,9120,3.501023101523e-02,9.579842284000e-01,6.210053786381e-01,3.501023101523e-02
229,9160,3.476346077380e-02,8.941682852204e-01,7.139555982117e-01,3.476346077380e-02
230,9200,3.462240865900e-02,9.121687849417e-01,6.964874720463e-01,3.462240865900e-02
231,9240,3.479980125798e-02,9.779544678752e-01,8.597819818624e-01,3.462240865900e-02
232,9280,3.458902870938e-02,9.920276702408e-01,1.050046846169e+00,3.458902870938e-02
233,9320,3.465836770817e-02,1.085832115732e+00,1.150135857702e+00,3.458902870938e-02
234,9360,3.454644647330e-02,9.112135870083e-01,8.421780191821e-01,3.454644647330e-02
235,9400,3.450426045655e-02,9.586792057287e-01,9.623948312756e-01,3.450426045655e-02
236,9440,3.451245287111e-02,8.749163714474e-01,6.645844545550e-01,3.450426045655e-02
237,9480,3.450346533582e-02,8.169234114911e-01,6.657769550193e-01,3.450346533582e-02
238,9520,3.451211037331e-02,8.828255582146e-01,6.186370221921e-01,3.450346533582e-02
239,9560,3.450697054284e-02,8.017010574642e-01,6.439695783919e-01,3.450346533582e-02
240,9600,3.449876851716e-02,8.259877045496e-01,6.314342614616e-01,3.449876851716e-02
241,9640,3.450277407079e-02,8.317328931450e-01,6.455831732663e-01,3.449876851716e-02
242,9680,3.450117192809e-02,7.430694030316e-01,5.673543965600e-01,3.449876851716e-02
243,9720,3.450146074472e-02,7.661675630481e-01,5.629051425776e-01,3.449876851716e-02
244,9760,3.450261937377e-02,8.480816366886e-01,6.010127898386e-01,3.449876851716e-02
245,9800,3.449765927475e-02,7.496063972253e-01,6.186448097615e-01,3.449765927475e-02
246,9840,3.449478615837e-02,7.734115238684e-01,6.394349761237e-01,3.449478615837e-02
247,9880,3.449307943950e-02,7.830914480489e-01,6.340487189301e-01,3.449307943950e-02
248,9920,3.449203822420e-02,7.721984173278e-01,5.838539070645e-01,3.449203822420e-02
249,9960,3.449138581269e-02,7.395277668947e-01,5.947538325874e-01,3.449138581269e-02
250,10000,3.448545698783e-02,7.614639372844e-01,5.845032276994e-01,3.448545698783e-02
251,10040,3.448193263710e-02,7.081436633873e-01,6.489254793206e-01,3.448193263710e-02
252,10080,3.447957486433e-02,6.329572236553e-01,5.237454587747e-01,3.447957486433e-02
253,10120,3.448516428657e-02,7.147227801080e-01,5.983433587227e-01,3.447957486433e-02
254,10160,3.447755312202e-02,6.544441750656e-01,5.231652255157e-01,3.447755312202e-02
255,10200,3.448088837869e-02,7.176412961118e-01,5.660957652506e-01,3.447755312202e-02
256,10240,3.447787161243e-02,7.276176881963e-01,6.259930488473e-01,3.447755312202e-02
257,10280,3.447925382947e-02,6.771926351526e-01,5.548702810231e-01,3.447755312202e-02
258,10320,3.447892295071e-02,7.358776535806e-01,6.315820237781e-01,3.447755312202e-02
259,10360,3.448066579311e-02,7.526951554218e-01,6.392480929553e-01,3.447755312202e-02
260,10400,3.448068345189e-02,6.745470570584e-01,5.604456151041e-01,3.447755312202e-02
261,10440,3.447892513324e-02,7.194589500743e-01,6.115298485829e-01,3.447755312202e-02
262,10480,3.447843347429e-02,7.777840378938e-01,6.241985075437e-01,3.447755312202e-02
263,10520,3.447799445773e-02,7.431311175389e-01,5.965801446169e-01,3.447755312202e-02
264,10560,3.447814643961e-02,7.784812939804e-01,6.101768726700e-01,3.447755312202e-02
265,10600,3.447775063245e-02,6.925582764234e-01,6.196267145879e-01,3.447755312202e-02
266,10640,3.447848193635e-02,7.599110839170e-01,6.067814637366e-01,3.447755312202e-02
267,10680,3.447736403763e-02,7.841846937462e-01,6.801706951935e-01,3.447736403763e-02
268,10720,3.447784836552e-02,6.482202505387e-01,5.849654821006e-01,3.447736403763e-02
269,10760,3.447786954424e-02,6.302127930951e-01,5.617872986210e-01,3.447736403763e-02
270,10800,3.447733548033e-02,6.939545776591e-01,6.062703014868e-01,3.447733548033e-02
271,10840,3.447744750704e-02,7.334749070657e-01,6.493868064377e-01,3.447733548033e-02
272,10880,3.447737463727e-02,7.134015570242e-01,6.192700559016e-01,3.447733548033e-02
273,10920,3.447787254154e-02,6.307249837665e-01,6.003982272335e-01,3.447733548033e-02
274,10960,3.447745815904e-02,7.019864635008e-01,6.170971386125e-01,3.447733548033e-02
275,11000,3.447732209536e-02,7.189412135538e-01,6.571825496980e-01,3.447732209536e-02
276,11040,3.447765671999e-02,6.274438868029e-01,5.952059333113e-01,3.447732209536e-02
277,11080,3.447731065453e-02,6.907583214325e-01,6.275909185288e-01,3.447731065453e-02
278,11120,3.447753839558e-02,6.876298853757e-01,5.819293363739e-01,3.447731065453e-02
279,11160,3.447741020781e-02,6.502710545201e-01,6.264832307522e-01,3.447731065453e-02
280,11200,3.447736816679e-02,6.519328720354e-01,5.971086665004e-01,3.447731065453e-02
281,11240,3.447718987095e-02,6.595744044946e-01,6.367942361259e-01,3.447718987095e-02
282,11280,3.447718040032e-02,7.650474323954e-01,7.154976466093e-01,3.447718040032e-02
283,11320,3.447722794017e-02,5.895351974486e-01,5.253860417377e-01,3.447718040032e-02
284,11360,3.447718413297e-02,7.391477256638e-01,6.774126760095e-01,3.447718040032e-02
285,11400,3.447716229893e-02,6.663207380372e-01,6.060179521451e-01,3.447716229893e-02
286,11440,3.447716225585e-02,6.105967323897e-01,5.792935042007e-01,3.447716225585e-02
287,11480,3.447725430090e-02,6.969832362843e-01,6.743116478444e-01,3.447716225585e-02
288,11520,3.447719169851e-02,5.558819788987e-01,5.857646943963e-01,3.447716225585e-02
289,11560,3.447716167617e-02,6.568480648805e-01,6.377399409721e-01,3.447716167617e-02
290,11600,3.447713379584e-02,5.614684458392e-01,5.844562491221e-01,3.447713379584e-02
291,11640,3.447714713138e-02,6.686697726248e-01,6.541694559096e-01,3.447713379584e-02
292,11680,3.447713870968e-02,5.869901991505e-01,6.113736867260e-01,3.447713379584e-02
293,11720,3.447713839898e-02,6.217393948151e-01,6.060381805325e-01,3.447713379584e-02
294,11760,3.447714175824e-02,5.208659541867e-01,5.958878424813e-01,3.447713379584e-02
295,11800,3.447714433322e-02,5.724617977560e-01,5.603530504262e-01,3.447713379584e-02
296,11840,3.447713257658e-02,5.033984157783e-01,5.228925460214e-01,3.447713257658e-02
297,11880,3.447713527369e-02,5.573254976597e-01,5.948941926034e-01,3.447713257658e-02
298,11920,3.447713325595e-02,5.573426572714e-01,6.029784702827e-01,3.447713257658e-02
299,11960,3.447713634508e-02,5.415621557785e-01,5.369031837070e-01,3.447713257658e-02
300,12000,3.447713372480e-02,6.120245369441e-01,6.597388236665e-01,3.447713257658e-02
301,12040,3.447713305435e-02,5.947743086344e-01,6.462096700989e-01,3.447713257658e-02
302,12080,3.447713375752e-02,5.435292626438e-01,5.745628536809e-01,3.447713257658e-02
303,12120,3.447713300244e-02,5.279836748429e-01,5.448292225457e-01,3.447713257658e-02
304,12160,3.447713337123e-02,4.967452694277e-01,5.280363724008e-01,3.447713257658e-02
305,12200,3.447713261040e-02,6.042067846795e-01,6.832862390635e-01,3.447713257658e-02
306,12240,3.447713305070e-02,6.061380534763e-01,6.992102714354e-01,3.447713257658e-02
307,12280,3.447713224997e-02,5.983207524111e-01,6.618688221661e-01,3.447713224997e-02
308,12320,3.447713221309e-02,4.773688913773e-01,5.136575833078e-01,3.447713221309e-02
309,12360,3.447713307786e-02,5.533838803919e-01,7.239203328345e-01,3.447713221309e-02
310,12400,3.447713240508e-02,5.391625834064e-01,7.634331410292e-01,3.447713221309e-02
