iter,evals,f_best,f_mean,f_std,gbest_f
24,960,5.929359843510e-01,3.308404434740e+00,2.769709867499e+00,5.929359843510e-01
25,1000,1.000431825174e+00,3.674839382451e+00,3.387814100369e+00,5.929359843510e-01
26,1040,9.323931428213e-01,2.726354484331e+00,1.365754610382e+00,5.929359843510e-01
27,1080,8.070114121879e-01,3.636974079258e+00,3.926617989129e+00,5.929359843510e-01
28,1120,8.429519717410e-01,2.309293447286e+00,1.740483259229e+00,5.929359843510e-01
29,1160,1.130495212302e+00,2.803153792566e+00,1.970961986870e+00,5.929359843510e-01
30,1200,1.157569700856e+00,2.272127759960e+00,1.332113378041e+00,5.929359843510e-01
31,1240,9.494633723063e-01,2.502677235724e+00,1.664893854290e+00,5.929359843510e-01
32,1280,1.000107561340e+00,2.295576387535e+00,2.080720206868e+00,5.929359843510e-01
33,1320,1.048851422684e+00,2.181157473836e+00,1.504851920078e+00,5.929359843510e-01
34,1360,7.639453979501e-01,2.216775101565e+00,1.480222090835e+00,5.929359843510e-01
35,1400,5.351674726313e-01,2.104267012332e+00,1.345615325815e+00,5.351674726313e-01
36,1440,1.093125226429e+00,2.402117690912e+00,1.767696156853e+00,5.351674726313e-01
37,1480,8.349549971624e-01,2.118040795754e+00,1.370061300643e+00,5.351674726313e-01
38,1520,6.826691408310e-01,2.401767813938e+00,2.039525301506e+00,5.351674726313e-01
39,1560,1.073159713647e+00,1.968994076828e+00,1.123040564542e+00,5.351674726313e-01
40,1600,6.526849487739e-01,2.524992850628e+00,2.601102838137e+00,5.351674726313e-01
41,1640,2.921421587005e-01,1.864460181455e+00,1.048868446884e+00,2.921421587005e-01
42,1680,5.397035700563e-01,2.048516513981e+00,1.754408345354e+00,2.921421587005e-01
43,1720,5.756966149310e-01,2.089865031471e+00,2.234675443966e+00,2.921421587005e-01
44,1760,7.808845707157e-01,1.668318104705e+00,8.471188057789e-01,2.921421587005e-01
45,1800,9.609502032595e-01,2.256824203610e+00,2.265337910771e+00,2.921421587005e-01
46,1840,1.032836490475e+00,1.933328292004e+00,1.958326651026e+00,2.921421587005e-01
47,1880,6.137109418976e-01,1.575911660652e+00,1.272830336524e+00,2.921421587005e-01
48,1920,9.536552176801e-01,1.667443643231e+00,1.079994956457e+00,2.921421587005e-01
49,1960,5.767365596971e-01,1.625390472886e+00,7.860449699123e-01,2.921421587005e-01
50,2000,9.170756638930e-01,1.670832097047e+00,8.056403872798e-01,2.921421587005e-01
51,2040,7.215382261982e-01,1.534689698362e+00,7.849961127805e-01,2.921421587005e-01
52,2080,8.822504979783e-01,1.764301453365e+00,1.574865015714e+00,2.921421587005e-01
53,2120,6.694985028890e-01,1.539606581048e+00,7.474585948638e-01,2.921421587005e-01
54,2160,9.025766587144e-01,1.536991534585e+00,9.328031801348e-01,2.921421587005e-01
55,2200,5.609353778432e-01,1.378700605910e+00,6.323369319520e-01,2.921421587005e-01
56,2240,4.635661232633e-01,1.320457016290e+00,3.844488359451e-01,2.921421587005e-01
57,2280,4.579595963257e-01,1.366876392256e+00,3.615660635744e-01,2.921421587005e-01
58,2320,8.611079292144e-01,1.386791130145e+00,3.848844379077e-01,2.921421587005e-01
59,2360,5.451391454924e-01,1.249970717880e+00,3.776619742599e-01,2.921421587005e-01
60,2400,4.560845639546e-01,1.246749219543e+00,3.205330373951e-01,2.921421587005e-01
61,2440,5.964255108721e-01,1.264403063776e+00,3.107534184639e-01,2.921421587005e-01
62,2480,5.601486099901e-01,1.270674370768e+00,3.513180636580e-01,2.921421587005e-01
63,2520,3.428478542841e-01,1.329062548936e+00,3.388946052152e-01,2.921421587005e-01
64,2560,5.844593138654e-01,1.247555787910e+00,2.891088435165e-01,2.921421587005e-01
65,2600,4.598708546691e-01,1.297017603738e+00,5.406246820082e-01,2.921421587005e-01
66,2640,4.116295316896e-01,1.216137483271e+00,2.886337994577e-01,2.921421587005e-01
67,2680,8.260800314633e-01,1.297216603680e+00,2.782210370827e-01,2.921421587005e-01
68,2720,5.800009399179e-01,1.213643765807e+00,3.430088304664e-01,2.921421587005e-01
69,2760,4.021371786998e-01,1.348037191964e+00,3.787743115390e-01,2.921421587005e-01
70,2800,4.292814368680e-01,1.302180929767e+00,5.819171630475e-01,2.921421587005e-01
71,2840,5.223125022696e-01,1.418556812780e+00,6.730176933259e-01,2.921421587005e-01
72,2880,2.856736251080e-01,1.478778857694e+00,1.293038267019e+00,2.856736251080e-01
73,2920,8.687198977863e-02,1.333530842765e+00,4.479376496797e-01,8.687198977863e-02
74,2960,5.339990036098e-01,1.569939679599e+00,1.341325894319e+00,8.687198977863e-02
75,3000,4.869530670742e-01,1.306834468387e+00,6.079542424916e-01,8.687198977863e-02
76,3040,3.639694041915e-01,1.273407830121e+00,4.841103419251e-01,8.687198977863e-02
77,3080,5.996420648205e-01,1.196752111341e+00,3.112983037289e-01,8.687198977863e-02
78,3120,4.918164133746e-01,1.230610880561e+00,5.060462926602e-01,8.687198977863e-02
79,3160,3.820144640665e-01,1.158930361023e+00,3.048188143717e-01,8.687198977863e-02
80,3200,5.629349785906e-01,1.106364042489e+00,3.847686617010e-01,8.687198977863e-02
81,3240,8.506161625948e-01,1.302174534992e+00,4.560228139161e-01,8.687198977863e-02
82,3280,2.764686795338e-01,1.376468927851e+00,6.817570059692e-01,8.687198977863e-02
83,3320,2.346546599392e-01,1.259714070048e+00,5.726279988454e-01,8.687198977863e-02
84,3360,2.521554384447e-01,1.298048799980e+00,4.714670126088e-01,8.687198977863e-02
85,3400,4.559283250193e-01,1.245778446368e+00,3.388077439273e-01,8.687198977863e-02
86,3440,4.663871804850e-01,1.229275465221e+00,3.629707662735e-01,8.687198977863e-02
87,3480,3.699029227319e-01,1.185115603128e+00,4.374929201472e-01,8.687198977863e-02
88,3520,3.050226655746e-01,1.264783716384e+00,4.917865038366e-01,8.687198977863e-02
89,3560,4.223789706387e-01,1.202159780755e+00,3.464800405714e-01,8.687198977863e-02
90,3600,5.279773557594e-01,1.211124116022e+00,3.660790059607e-01,8.687198977863e-02
91,3640,2.205240622070e-01,1.215846351068e+00,5.168128931493e-01,8.687198977863e-02
92,3680,1.992676020567e-01,1.308207823272e+00,5.691151533576e-01,8.687198977863e-02
93,3720,1.325271692750e-01,1.202817120380e+00,5.910464172141e-01,8.687198977863e-02
94,3760,6.705012782523e-01,1.293444036104e+00,4.793005244440e-01,8.687198977863e-02
95,3800,1.644306269495e-01,1.224359898160e+00,5.239299125059e-01,8.687198977863e-02
96,3840,5.197626698671e-01,1.313510771939e+00,5.334973072355e-01,8.687198977863e-02
97,3880,3.264652468912e-01,1.293881348553e+00,5.602232719207e-01,8.687198977863e-02
98,3920,1.815623212962e-01,1.234585519913e+00,5.177416302039e-01,8.687198977863e-02
99,3960,1.563374530684e-01,1.284510312526e+00,6.420670240714e-01,8.687198977863e-02
100,4000,3.977777916975e-01,1.187580581503e+00,3.554348646004e-01,8.687198977863e-02
101,4040,3.260587345629e-01,1.199077405339e+00,3.901952025055e-01,8.687198977863e-02
102,4080,1.630625327648e-01,1.075711387400e+00,3.888953162968e-01,8.687198977863e-02
103,4120,2.659041361609e-01,1.185628221114e+00,4.068100835180e-01,8.687198977863e-02
104,4160,2.539099941294e-01,1.235090739119e+00,4.476421676288e-01,8.687198977863e-02
105,4200,2.960376156015e-01,1.171461041929e+00,4.492715440104e-01,8.687198977863e-02
106,4240,3.092553808934e-01,1.171479071201e+00,3.365056611703e-01,8.687198977863e-02
107,4280,2.580622295151e-01,1.272042308678e+00,4.739272876538e-01,8.687198977863e-02
108,4320,7.190884175420e-02,1.158986542743e+00,4.548187572323e-01,7.190884175420e-02
109,4360,2.048999955170e-01,1.274018000235e+00,6.195646395027e-01,7.190884175420e-02
110,4400,2.140045570785e-01,1.099085632392e+00,4.058564085255e-01,7.190884175420e-02
111,4440,1.481295842832e-01,1.168056159579e+00,4.231223969803e-01,7.190884175420e-02
112,4480,1.397885756507e-01,1.080988343507e+00,4.379627763510e-01,7.190884175420e-02
113,4520,9.516404343483e-02,1.113572806137e+00,5.510792360820e-01,7.190884175420e-02
114,4560,1.758052662718e-01,1.164379715948e+00,4.572561440573e-01,7.190884175420e-02
115,4600,6.116910041503e-02,1.126657769270e+00,5.352778029355e-01,6.116910041503e-02
116,4640,2.520159652085e-01,1.102978239320e+00,4.047375661243e-01,6.116910041503e-02
117,4680,2.388879310858e-01,1.133121942625e+00,3.683392767180e-01,6.116910041503e-02
118,4720,1.843037089178e-01,1.145942448160e+00,3.923120673809e-01,6.116910041503e-02
119,4760,2.521344387737e-01,1.250152300868e+00,3.868080645601e-01,6.116910041503e-02
120,4800,4.411354455355e-01,1.334524800012e+00,5.149609137928e-01,6.116910041503e-02
121,4840,2.834877432064e-01,1.258055871538e+00,9.680762961010e-01,6.116910041503e-02
122,4880,1.156159603320e-01,1.215445876428e+00,5.674277286104e-01,6.116910041503e-02
123,4920,1.056883217986e-01,1.425643332445e+00,1.629194263210e+00,6.116910041503e-02
124,4960,2.269776763281e-01,1.242142051715e+00,9.823645934108e-01,6.116910041503e-02
125,5000,2.509352736316e-01,1.275046511639e+00,6.162090116445e-01,6.116910041503e-02
126,5040,1.115623990664e-01,1.234166214970e+00,5.242417754203e-01,6.116910041503e-02
127,5080,2.338117567929e-01,1.230040758016e+00,5.543749428328e-01,6.116910041503e-02
128,5120,1.054718133271e-01,1.089680148929e+00,4.810233454500e-01,6.116910041503e-02
129,5160,3.082400371296e-01,1.268147415969e+00,5.318867082065e-01,6.116910041503e-02
130,5200,2.784208020545e-01,1.229034972521e+00,4.631681238914e-01,6.116910041503e-02
131,5240,2.090410866789e-01,1.054605458058e+00,4.104802991218e-01,6.116910041503e-02
132,5280,1.271853764428e-01,1.140092738304e+00,5.220785972807e-01,6.116910041503e-02
133,5320,2.933115850338e-01,1.278693098568e+00,4.169883145463e-01,6.116910041503e-02
134,5360,3.929731033907e-01,1.248644383963e+00,4.607073692735e-01,6.116910041503e-02
135,5400,4.149389636784e-01,1.258246967070e+00,5.203754330662e-01,6.116910041503e-02
136,5440,9.355122943678e-02,1.111531372560e+00,5.973070232981e-01,6.116910041503e-02
137,5480,9.693735409515e-02,1.203549608615e+00,4.388945909516e-01,6.116910041503e-02
138,5520,1.133796710745e-01,1.185343084293e+00,7.464384484616e-01,6.116910041503e-02
139,5560,3.684542194472e-01,1.365249276022e+00,8.338082320424e-01,6.116910041503e-02
140,5600,1.117563966152e-01,1.301075995113e+00,7.147885745234e-01,6.116910041503e-02
141,5640,1.997533823420e-01,1.179247240332e+00,5.719829941874e-01,6.116910041503e-02
142,5680,1.076004531983e-01,1.258090267897e+00,5.654000318553e-01,6.116910041503e-02
143,5720,3.241602133006e-01,1.133316377033e+00,4.757895740434e-01,6.116910041503e-02
144,5760,7.019117357094e-02,1.227582461470e+00,7.169160333164e-01,6.116910041503e-02
145,5800,1.067858907258e-01,9.557923900621e-01,4.399654953610e-01,6.116910041503e-02
146,5840,1.982965090390e-01,1.166036050424e+00,5.058472153501e-01,6.116910041503e-02
147,5880,2.204621163509e-01,1.098186969570e+00,4.799360831545e-01,6.116910041503e-02
148,5920,1.253324260234e-01,1.073518412133e+00,4.289159929870e-01,6.116910041503e-02
149,5960,7.240932348861e-02,1.121512937444e+00,4.678151264182e-01,6.116910041503e-02
150,6000,7.594551665346e-02,1.099408762882e+00,5.142230596332e-01,6.116910041503e-02
151,6040,1.259556878989e-01,9.881262860847e-01,4.630662432021e-01,6.116910041503e-02
152,6080,9.730510436128e-02,1.132047065890e+00,4.452975650369e-01,6.116910041503e-02
153,6120,9.984378906611e-02,1.062542678378e+00,5.227268697445e-01,6.116910041503e-02
154,6160,5.837104604634e-02,1.063288339697e+00,5.729146393228e-01,5.837104604634e-02
155,6200,1.077424249176e-01,1.121233057830e+00,4.770566240988e-01,5.837104604634e-02
156,6240,5.963951857079e-02,1.116784214677e+00,5.500230230993e-01,5.837104604634e-02
157,6280,5.963038909414e-02,9.781892913416e-01,5.532950413124e-01,5.837104604634e-02
158,6320,6.985889686241e-02,1.007541496468e+00,5.909666469646e-01,5.837104604634e-02
159,6360,8.214811572138e-02,9.666072860218e-01,4.715503761598e-01,5.837104604634e-02
160,6400,1.069086601341e-01,1.061047840664e+00,4.984753436258e-01,5.837104604634e-02
161,6440,5.817326691775e-02,9.872734637491e-01,4.635972346097e-01,5.817326691775e-02
162,6480,5.936410317389e-02,1.116728567866e+00,5.316570288070e-01,5.817326691775e-02
163,6520,6.675767425188e-02,1.098650518632e+00,5.335731956787e-01,5.817326691775e-02
164,6560,7.115390231479e-02,1.099301856008e+00,4.750465357380e-01,5.817326691775e-02
165,6600,5.649713910026e-02,1.099564449702e+00,5.538038844474e-01,5.649713910026e-02
166,6640,3.150750825351e-02,1.103098439673e+00,5.900032428811e-01,3.150750825351e-02
167,6680,3.380648896583e-02,1.000479290255e+00,5.593606969883e-01,3.150750825351e-02
168,6720,4.706529807221e-02,1.017150840757e+00,5.192817421960e-01,3.150750825351e-02
169,6760,3.820510955910e-02,9.041377245589e-01,5.653682357913e-01,3.150750825351e-02
170,6800,6.333985724450e-02,9.955805847944e-01,5.156179591331e-01,3.150750825351e-02
171,6840,2.956545398959e-02,9.283404398754e-01,5.216693130738e-01,2.956545398959e-02
172,6880,4.187981027751e-02,9.151977929817e-01,5.447354120379e-01,2.956545398959e-02
173,6920,2.851973404348e-02,9.520446509629e-01,5.502256964869e-01,2.851973404348e-02
174,6960,3.188235831143e-02,1.009485994431e+00,5.544707703653e-01,2.851973404348e-02
175,7000,3.168773744942e-02,1.048863393392e+00,6.099159937693e-01,2.851973404348e-02
176,7040,3.144842293415e-02,9.582228104955e-01,5.918686501479e-01,2.851973404348e-02
177,7080,2.763422725707e-02,1.042928257540e+00,5.270616017608e-01,2.763422725707e-02
178,7120,2.721987833826e-02,8.911432191375e-01,6.275226413514e-01,2.721987833826e-02
179,7160,2.813247514120e-02,9.325604373447e-01,6.180183863026e-01,2.721987833826e-02
180,7200,2.679811401321e-02,1.030853117455e+00,6.370737128362e-01,2.679811401321e-02
181,7240,2.654197989291e-02,8.969157165801e-01,5.308271595416e-01,2.654197989291e-02
182,7280,2.672301118302e-02,8.830961555640e-01,5.917871172400e-01,2.654197989291e-02
183,7320,2.667237752850e-02,9.765853287475e-01,5.342356447642e-01,2.654197989291e-02
184,7360,2.656761419933e-02,1.011747564066e+00,6.007332335399e-01,2.654197989291e-02
185,7400,2.661411769861e-02,9.473198236765e-01,5.639326565067e-01,2.654197989291e-02
186,7440,2.658433664343e-02,9.391220500943e-01,5.977529918709e-01,2.654197989291e-02
187,7480,2.655095313638e-02,1.000962808161e+00,5.519479274967e-01,2.654197989291e-02
188,7520,2.652664322149e-02,8.013134710420e-01,5.399876745539e-01,2.652664322149e-02
189,7560,2.652509670652e-02,8.503729535736e-01,5.722153156625e-01,2.652509670652e-02
190,7600,2.653225539015e-02,8.898374655817e-01,5.722682026689e-01,2.652509670652e-02
191,7640,2.597352635519e-02,9.261151064534e-01,5.663399927237e-01,2.597352635519e-02
192,7680,2.611891905446e-02,7.895003904675e-01,5.177457526175e-01,2.597352635519e-02
193,7720,2.588712041608e-02,9.512544156241e-01,5.546486920213e-01,2.588712041608e-02
194,7760,2.610945686518e-02,8.662791962793e-01,6.150073865526e-01,2.588712041608e-02
195,7800,2.510064017659e-02,9.516812598507e-01,6.448847060327e-01,2.510064017659e-02
196,7840,2.602430571269e-02,8.448698926095e-01,5.808538552881e-01,2.510064017659e-02
197,7880,2.639121675411e-02,8.617338563877e-01,5.720754382705e-01,2.510064017659e-02
198,7920,2.559159551593e-02,8.501675158566e-01,5.782562579455e-01,2.510064017659e-02
199,7960,2.606659659233e-02,8.405814607188e-01,5.589940696167e-01,2.510064017659e-02
200,8000,2.580908055161e-02,8.096592998469e-01,6.038362997147e-01,2.510064017659e-02
201,8040,2.604199440090e-02,7.778170788283e-01,5.253849065323e-01,2.510064017659e-02
202,8080,2.496343775141e-02,8.898848541569e-01,6.390209105020e-01,2.496343775141e-02
203,8120,2.476017267693e-02,8.296786529129e-01,5.668479997481e-01,2.476017267693e-02
204,8160,2.504899371781e-02,7.223043094395e-01,5.402854659263e-01,2.476017267693e-02
205,8200,2.486091128796e-02,8.991749718150e-01,6.055779057298e-01,2.476017267693e-02
206,8240,2.491969385384e-02,9.245246526300e-01,6.747307339501e-01,2.476017267693e-02
207,8280,2.488548714705e-02,1.005621464043e+00,7.056219862331e-01,2.476017267693e-02
208,8320,2.493675456319e-02,8.859329006917e-01,6.236677859624e-01,2.476017267693e-02
209,8360,2.472517002677e-02,1.023367162504e+00,8.052885936490e-01,2.472517002677e-02
210,8400,2.476823620247e-02,9.452978693966e-01,6.899936588854e-01,2.472517002677e-02
211,8440,2.471623429146e-02,9.043532846225e-01,6.625915973349e-01,2.471623429146e-02
212,8480,2.478726738435e-02,9.216887763545e-01,7.783575745345e-01,2.471623429146e-02
213,8520,2.470368442157e-02,9.131021716906e-01,7.882106951811e-01,2.470368442157e-02
214,8560,2.469335966055e-02,9.813533836681e-01,8.875514689029e-01,2.469335966055e-02
215,8600,2.471289171998e-02,8.773345096037e-01,6.032602877701e-01,2.469335966055e-02
216,8640,2.469300862487e-02,9.413577231872e-01,9.513205903325e-01,2.469300862487e-02
217,8680,2.468815644420e-02,1.047379898358e+00,1.001125129799e+00,2.468815644420e-02
218,8720,2.468956892135e-02,9.157156940175e-01,6.946795241774e-01,2.468815644420e-02
219,8760,2.468110141787e-02,8.411783445135e-01,5.962263673974e-01,2.468110141787e-02
220,8800,2.466454642026e-02,9.437406101603e-01,7.720391799589e-01,2.466454642026e-02
221,8840,2.473013101050e-02,9.015853436506e-01,6.377124583685e-01,2.466454642026e-02
222,8880,2.470323081292e-02,9.389944443045e-01,7.391160516894e-01,2.466454642026e-02
223,8920,2.464432974198e-02,7.714492635512e-01,6.062725504862e-01,2.464432974198e-02
224,8960,2.464401700982e-02,9.831786412620e-01,7.317659788061e-01,2.464401700982e-02
225,9000,2.464886985277e-02,8.519497243333e-01,6.832046772894e-01,2.464401700982e-02
226,9040,2.464924892096e-02,8.441322636531e-01,6.634828057408e-01,2.464401700982e-02
227,9080,2.465739498250e-02,7.990492224270e-01,6.374663675975e-01,2.464401700982e-02
228,9120,2.465287928663e-02,8.117831343122e-01,6.649919691916e-01,2.464401700982e-02
229,9160,2.464333157892e-02,7.460260679622e-01,5.847198054165e-01,2.464333157892e-02
230,9200,2.464840201046e-02,7.633927238280e-01,6.512439262090e-01,2.464333157892e-02
231,9240,2.464286748920e-02,8.327440422047e-01,6.129644911863e-01,2.464286748920e-02
232,9280,2.464679308366e-02,8.767986808478e-01,8.662529641344e-01,2.464286748920e-02
233,9320,2.463960537866e-02,8.488358808630e-01,6.622396881417e-01,2.463960537866e-02
234,9360,2.464421572010e-02,7.852671925128e-01,6.190900515293e-01,2.463960537866e-02
235,9400,2.464594774323e-02,8.651996074790e-01,6.520227095649e-01,2.463960537866e-02
236,9440,2.463883404652e-02,8.590745209098e-01,7.002825830704e-01,2.463883404652e-02
237,9480,2.463991820034e-02,8.710686753546e-01,6.534186176195e-01,2.463883404652e-02
238,9520,2.464264684153e-02,7.753167353020e-01,6.474198797785e-01,2.463883404652e-02
239,9560,2.464435106929e-02,8.267717892378e-01,6.243806486847e-01,2.463883404652e-02
240,9600,2.463954301417e-02,7.358225479630e-01,5.393213657378e-01,2.463883404652e-02
241,9640,2.464403108765e-02,7.979250582294e-01,6.235556275600e-01,2.463883404652e-02
242,9680,2.464380630861e-02,8.043317210149e-01,6.260258485123e-01,2.463883404652e-02
243,9720,2.464687823196e-02,8.215966667505e-01,6.040623903078e-01,2.463883404652e-02
244,9760,2.463746634054e-02,7.675062739392e-01,5.993206544468e-01,2.463746634054e-02
245,9800,2.464186551038e-02,7.153057767818e-01,6.139982555969e-01,2.463746634054e-02
246,9840,2.464071091887e-02,8.476609251165e-01,6.618739756988e-01,2.463746634054e-02
247,9880,2.464019757134e-02,7.458043575663e-01,5.776989313801e-01,2.463746634054e-02
248,9920,2.464115260952e-02,8.076271539048e-01,6.072793884393e-01,2.463746634054e-02
249,9960,2.463828802314e-02,7.205998646383e-01,5.539290875960e-01,2.463746634054e-02
250,10000,2.463862773592e-02,7.282094569857e-01,5.973927310020e-01,2.463746634054e-02
251,10040,2.463763196937e-02,6.871427874487e-01,5.659523134650e-01,2.463746634054e-02
252,10080,2.463805885853e-02,7.976641056741e-01,6.989041647549e-01,2.463746634054e-02
253,10120,2.463728508067e-02,7.287945355287e-01,5.981753785614e-01,2.463728508067e-02
254,10160,2.463748915524e-02,7.426156495723e-01,6.351081661499e-01,2.463728508067e-02
255,10200,2.463746248071e-02,7.061827628301e-01,5.764100590498e-01,2.463728508067e-02
256,10240,2.463735298338e-02,7.650618257552e-01,6.554838019530e-01,2.463728508067e-02
257,10280,2.463743808244e-02,7.536694747628e-01,6.539583231971e-01,2.463728508067e-02
258,10320,2.463725624520e-02,7.834442081388e-01,7.087668313426e-01,2.463725624520e-02
259,10360,2.463751310212e-02,7.083631636143e-01,5.802935020851e-01,2.463725624520e-02
260,10400,2.463724611316e-02,8.419396817484e-01,7.663152431975e-01,2.463724611316e-02
261,10440,2.463734729221e-02,7.240519942483e-01,6.308497129847e-01,2.463724611316e-02
262,10480,2.463746024078e-02,6.150503514450e-01,5.363866177456e-01,2.463724611316e-02
263,10520,2.463733548006e-02,6.091632388493e-01,5.453639076770e-01,2.463724611316e-02
264,10560,2.463724213509e-02,6.505421108478e-01,6.008461109685e-01,2.463724213509e-02
265,10600,2.463726873771e-02,6.276691356460e-01,5.823268834114e-01,2.463724213509e-02
266,10640,2.463711003475e-02,5.864386948814e-01,5.593537308014e-01,2.463711003475e-02
267,10680,2.463718475308e-02,5.707264450861e-01,5.221282655695e-01,2.463711003475e-02
268,10720,2.463712593180e-02,7.145568315652e-01,6.261250077013e-01,2.463711003475e-02
269,10760,2.463715100463e-02,6.865409613469e-01,6.311929721869e-01,2.463711003475e-02
270,10800,2.463709786387e-02,6.168901067804e-01,5.550983362601e-01,2.463709786387e-02
271,10840,2.463710925825e-02,6.817262104325e-01,6.112037491040e-01,2.463709786387e-02
272,10880,2.463707342838e-02,7.076283233402e-01,6.766789493525e-01,2.463707342838e-02
273,10920,2.463718645363e-02,6.754359371710e-01,6.215633278437e-01,2.463707342838e-02
274,10960,2.463711906054e-02,6.379793427381e-01,6.127924960938e-01,2.463707342838e-02
275,11000,2.463714569371e-02,6.314790166921e-01,6.215175763927e-01,2.463707342838e-02
276,11040,2.463711212966e-02,7.112946157788e-01,6.753498059263e-01,2.463707342838e-02
277,11080,2.463711192062e-02,6.188343540374e-01,5.914783562752e-01,2.463707342838e-02
278,11120,2.463708240713e-02,6.832489397242e-01,6.136540199749e-01,2.463707342838e-02
279,11160,2.463713172687e-02,6.345794003023e-01,6.238316532866e-01,2.463707342838e-02
280,11200,2.463706908267e-02,7.998312926617e-01,7.409665416116e-01,2.463706908267e-02
281,11240,2.463710647116e-02,6.846267081451e-01,6.563027024810e-01,2.463706908267e-02
282,11280,2.463708878800e-02,6.393773069939e-01,6.588151433841e-01,2.463706908267e-02
283,11320,2.463709900819e-02,6.885669734288e-01,6.625698907070e-01,2.463706908267e-02
284,11360,2.463706988474e-02,6.786880252293e-01,7.275396665558e-01,2.463706908267e-02
285,11400,2.463707783155e-02,6.338120464966e-01,7.935379212613e-01,2.463706908267e-02
286,11440,2.463707814946e-02,5.464644468560e-01,5.668162421324e-01,2.463706908267e-02
287,11480,2.463706584441e-02,5.748844389720e-01,5.654997019381e-01,2.463706584441e-02
288,11520,2.463706324531e-02,6.696374442955e-01,6.928444130441e-01,2.463706324531e-02
289,11560,2.463706572289e-02,6.874663156660e-01,6.780599480958e-01,2.463706324531e-02
290,11600,2.463706515046e-02,5.789115732314e-01,6.191128238950e-01,2.463706324531e-02
291,11640,2.463706389600e-02,5.753852663036e-01,5.318905347385e-01,2.463706324531e-02
292,11680,2.463706287104e-02,6.354309099960e-01,6.562111197330e-01,2.463706287104e-02
293,11720,2.463706272477e-02,6.408245519513e-01,6.053006838848e-01,2.463706272477e-02
294,11760,2.463706236373e-02,6.774331887291e-01,6.600724240818e-01,2.463706236373e-02
295,11800,2.463706225653e-02,6.823931077558e-01,6.561188437130e-01,2.463706225653e-02
296,11840,2.463706285622e-02,4.689013721816e-01,5.212673342040e-01,2.463706225653e-02
297,11880,2.463706216278e-02,6.947282535018e-01,6.991364356962e-01,2.463706216278e-02
298,11920,2.463706264945e-02,5.080343730218e-01,5.562762278884e-01,2.463706216278e-02
299,11960,2.463706161880e-02,5.536734239135e-01,5.689573116363e-01,2.463706161880e-02
300,12000,2.463706123772e-02,6.294023676191e-01,6.706323557887e-01,2.463706123772e-02
301,12040,2.463706119338e-02,5.511689733554e-01,5.582171781259e-01,2.463706119338e-02
302,12080,2.463706140869e-02,6.156691994471e-01,5.952933600336e-01,2.463706119338e-02
303,12120,2.463706123544e-02,5.658414729375e-01,5.973582788695e-01,2.463706119338e-02
304,12160,2.463706125977e-02,6.423073141638e-01,6.832722541220e-01,2.463706119338e-02
305,12200,2.463706132684e-02,5.497532217606e-01,5.927809713284e-01,2.463706119338e-02
306,12240,2.463706112065e-02,5.526228621932e-01,5.856049188627e-01,2.463706112065e-02
307,12280,2.463706109530e-02,5.760125756194e-01,6.406895710650e-01,2.463706109530e-02
308,12320,2.463706112178e-02,4.862272209155e-01,5.406787237966e-01,2.463706109530e-02
309,12360,2.463706110181e-02,4.845505466567e-01,5.303898631135e-01,2.463706109530e-02
310,12400,2.463706111470e-02,4.734447933510e-01,5.669842901633e-01,2.463706109530e-02
