iter,evals,f_best,f_mean,f_std,gbest_f
86,3440,6.661421682988e-01,1.348176846669e+00,6.747471536444e-01,1.832248587041e-01
87,3480,4.713047494835e-01,1.305194873805e+00,1.089727669447e+00,1.832248587041e-01
88,3520,6.344585699994e-01,1.243518114266e+00,3.883146460171e-01,1.832248587041e-01
89,3560,4.227126441641e-01,1.371356324501e+00,6.686391492381e-01,1.832248587041e-01
90,3600,6.085679918003e-01,1.398736865903e+00,5.989236163193e-01,1.832248587041e-01
91,3640,3.622869259113e-01,1.341408105710e+00,1.111142426742e+00,1.832248587041e-01
92,3680,5.178411905779e-01,1.542382618896e+00,1.481423824878e+00,1.832248587041e-01
93,3720,6.293741508134e-01,1.324267446633e+00,4.504668310706e-01,1.832248587041e-01
94,3760,6.651045908548e-01,1.359137966828e+00,7.842176779241e-01,1.832248587041e-01
95,3800,2.212506311635e-01,1.330967549464e+00,6.943450877991e-01,1.832248587041e-01
96,3840,3.422383821206e-01,1.265900485120e+00,4.039057822534e-01,1.832248587041e-01
97,3880,4.300474868841e-01,1.260070166337e+00,5.468469898289e-01,1.832248587041e-01
98,3920,4.207676627603e-01,1.162853981456e+00,3.374479541257e-01,1.832248587041e-01
99,3960,2.952926424547e-01,1.158284963727e+00,3.291798217072e-01,1.832248587041e-01
100,4000,3.245018131862e-01,1.092297658082e+00,3.875942321951e-01,1.832248587041e-01
101,4040,4.684150962476e-01,1.286965905619e+00,5.715746052138e-01,1.832248587041e-01
102,4080,3.295438790138e-01,1.149032337466e+00,4.770386697136e-01,1.832248587041e-01
103,4120,5.968945962385e-01,1.243122365262e+00,4.981982463764e-01,1.832248587041e-01
104,4160,2.548852857824e-01,1.172041749075e+00,4.224680437223e-01,1.832248587041e-01
105,4200,2.445401545067e-01,1.217539197161e+00,6.142890576034e-01,1.832248587041e-01
106,4240,3.120768866930e-01,1.150355160942e+00,3.184258559912e-01,1.832248587041e-01
107,4280,5.747930605765e-01,1.209385155180e+00,3.971808742077e-01,1.832248587041e-01
108,4320,2.072066017443e-01,1.177601606533e+00,4.617754832865e-01,1.832248587041e-01
109,4360,1.803910282283e-01,1.208780927763e+00,5.471514860054e-01,1.803910282283e-01
110,4400,1.630601529652e-01,1.134162250465e+00,3.350050458875e-01,1.630601529652e-01
111,4440,2.151697194157e-01,1.236712501518e+00,4.335141084204e-01,1.630601529652e-01
112,4480,1.533227635790e-01,1.177181165594e+00,4.007663675530e-01,1.533227635790e-01
113,4520,1.629063216643e-01,1.157876044083e+00,3.636866021452e-01,1.533227635790e-01
114,4560,2.018330077699e-01,1.108823858349e+00,3.637649151014e-01,1.533227635790e-01
115,4600,1.584821293861e-01,1.209383750148e+00,4.506062200136e-01,1.533227635790e-01
116,4640,1.346040529836e-01,1.064302601887e+00,4.516552980531e-01,1.346040529836e-01
117,4680,1.168917377403e-01,1.104717740173e+00,3.806663934036e-01,1.168917377403e-01
118,4720,1.094224130697e-01,1.133219895007e+00,3.919446702785e-01,1.094224130697e-01
119,4760,1.130390527806e-01,1.212421290451e+00,4.617295495777e-01,1.094224130697e-01
120,4800,1.020426328557e-01,1.089776630547e+00,4.392498624676e-01,1.020426328557e-01
121,4840,1.004824001130e-01,1.095602341547e+00,5.963675252619e-01,1.004824001130e-01
122,4880,1.050613044815e-01,1.085085723074e+00,3.620887650538e-01,1.004824001130e-01
123,4920,1.045255642303e-01,1.136014158920e+00,3.866248748475e-01,1.004824001130e-01
124,4960,1.043710142919e-01,1.023669957923e+00,4.237386050833e-01,1.004824001130e-01
125,5000,9.783398026309e-02,1.087994384428e+00,4.070551939583e-01,9.783398026309e-02
126,5040,9.814802702788e-02,9.956587782471e-01,4.124386828145e-01,9.783398026309e-02
127,5080,9.951845944701e-02,1.115897064609e+00,4.782932468705e-01,9.783398026309e-02
128,5120,9.689113829914e-02,1.073519844645e+00,5.402891270290e-01,9.689113829914e-02
129,5160,9.715893957175e-02,1.181202652512e+00,7.130907246602e-01,9.689113829914e-02
130,5200,9.694805452240e-02,1.190740890509e+00,8.385238983545e-01,9.689113829914e-02
131,5240,9.487404226290e-02,1.378045473754e+00,1.902801625695e+00,9.487404226290e-02
132,5280,9.455451001563e-02,1.150333633526e+00,6.698706829035e-01,9.455451001563e-02
133,5320,9.380511739784e-02,1.320535269969e+00,1.421221362012e+00,9.380511739784e-02
134,5360,9.332794777460e-02,1.124099883628e+00,9.603766873118e-01,9.332794777460e-02
135,5400,9.396651708619e-02,1.226683822544e+00,9.197724803464e-01,9.332794777460e-02
136,5440,9.282119845499e-02,1.063042081342e+00,5.998436628707e-01,9.282119845499e-02
137,5480,9.240636029664e-02,1.062559690999e+00,5.899582828969e-01,9.240636029664e-02
138,5520,9.153193913409e-02,1.049958340097e+00,6.853752786789e-01,9.153193913409e-02
139,5560,9.164315455479e-02,1.097993793062e+00,6.380148124834e-01,9.153193913409e-02
140,5600,8.960498678526e-02,1.031355685144e+00,1.120308252399e+00,8.960498678526e-02
141,5640,8.797773961649e-02,9.487336186652e-01,4.729543689853e-01,8.797773961649e-02
142,5680,9.025308551057e-02,1.080191214359e+00,8.893286889950e-01,8.797773961649e-02
143,5720,8.812872310820e-02,9.640638153939e-01,5.927048599267e-01,8.797773961649e-02
144,5760,8.827142599340e-02,1.104277521732e+00,5.636383367698e-01,8.797773961649e-02
145,5800,8.781476365442e-02,9.428995368241e-01,5.199802946903e-01,8.781476365442e-02
146,5840,8.715443790990e-02,9.353200300183e-01,4.785829556127e-01,8.715443790990e-02
147,5880,8.731190883826e-02,9.243895576424e-01,4.808656641348e-01,8.715443790990e-02
148,5920,8.698116966881e-02,1.016757509905e+00,5.324293257430e-01,8.698116966881e-02
149,5960,8.714964421416e-02,8.701621731017e-01,4.263665404553e-01,8.698116966881e-02
150,6000,8.716610682986e-02,1.025433766445e+00,5.673306360457e-01,8.698116966881e-02
151,6040,8.673497793382e-02,9.216194822178e-01,4.920870698996e-01,8.673497793382e-02
152,6080,8.682664621681e-02,9.618852259339e-01,5.401281985032e-01,8.673497793382e-02
153,6120,8.683285651314e-02,9.874766022175e-01,5.572088056115e-01,8.673497793382e-02
154,6160,8.675660587109e-02,9.338871665968e-01,4.956105536818e-01,8.673497793382e-02
155,6200,8.688280882042e-02,1.024453613962e+00,5.793749506022e-01,8.673497793382e-02
156,6240,8.677801842341e-02,8.923388702308e-01,5.359781182014e-01,8.673497793382e-02
157,6280,8.664491770880e-02,9.350231633980e-01,5.178842521542e-01,8.664491770880e-02
158,6320,8.674395762634e-02,9.037628206506e-01,5.471494570084e-01,8.664491770880e-02
159,6360,8.666812060343e-02,9.298500987770e-01,5.105684790007e-01,8.664491770880e-02
160,6400,8.666662511269e-02,9.224679641445e-01,5.430197541222e-01,8.664491770880e-02
161,6440,8.668422487215e-02,9.538253381356e-01,5.260756692778e-01,8.664491770880e-02
162,6480,8.667157824246e-02,9.417124054806e-01,5.299864216639e-01,8.664491770880e-02
163,6520,8.661716238213e-02,9.637056001000e-01,5.316672216285e-01,8.661716238213e-02
164,6560,8.660077306711e-02,1.047185490392e+00,6.304089038034e-01,8.660077306711e-02
165,6600,8.660078709121e-02,1.014260492001e+00,7.878421242783e-01,8.660077306711e-02
166,6640,8.660006514730e-02,1.049388059015e+00,6.817332638821e-01,8.660006514730e-02
167,6680,8.660557121813e-02,8.967330813601e-01,6.046450928430e-01,8.660006514730e-02
168,6720,8.660525342218e-02,9.863599348380e-01,8.181250510406e-01,8.660006514730e-02
169,6760,8.660281003239e-02,9.664411448182e-01,6.771123951884e-01,8.660006514730e-02
170,6800,8.659888970965e-02,9.150817186021e-01,6.639557364383e-01,8.659888970965e-02
171,6840,8.650420961640e-02,9.896656638386e-01,6.753889036180e-01,8.650420961640e-02
172,6880,8.650342465387e-02,8.673871793152e-01,6.139220338723e-01,8.650342465387e-02
173,6920,8.661547067714e-02,1.057667111882e+00,7.772798626087e-01,8.650342465387e-02
174,6960,8.648475541059e-02,8.666637039623e-01,5.872128815319e-01,8.648475541059e-02
175,7000,8.652788499967e-02,9.684870220500e-01,6.124008036019e-01,8.648475541059e-02
176,7040,7.058477260711e-02,8.210021545728e-01,6.149084137150e-01,7.058477260711e-02
177,7080,4.219994087767e-01,1.150715687913e+00,4.522060614539e-01,7.058477260711e-02
178,7120,7.654632338942e-02,1.034959047451e+00,4.646714205145e-01,7.058477260711e-02
179,7160,2.750693766827e-01,1.154269779031e+00,4.381486921887e-01,7.058477260711e-02
180,7200,7.243643274166e-02,1.076201685372e+00,4.070193943515e-01,7.058477260711e-02
181,7240,1.906256008279e-01,1.221935820917e+00,4.632474173336e-01,7.058477260711e-02
182,7280,8.964603282832e-02,1.110965492942e+00,3.811921938729e-01,7.058477260711e-02
183,7320,9.951193982844e-02,1.060204972430e+00,4.435655582063e-01,7.058477260711e-02
184,7360,1.031585593456e-01,1.067470117184e+00,3.835194167465e-01,7.058477260711e-02
185,7400,9.222655846560e-02,1.090971897736e+00,4.946460285038e-01,7.058477260711e-02
186,7440,1.010097965057e-01,1.131210663638e+00,4.580999004579e-01,7.058477260711e-02
187,7480,8.029512008373e-02,1.109334230385e+00,3.883076942888e-01,7.058477260711e-02
188,7520,8.641139132082e-02,1.109213292706e+00,3.883969581238e-01,7.058477260711e-02
189,7560,8.528932442616e-02,1.161339536519e+00,3.777620635230e-01,7.058477260711e-02
190,7600,1.136631174860e-01,1.053260396783e+00,4.125109771328e-01,7.058477260711e-02
191,7640,7.293924596248e-02,1.185122398063e+00,4.915331335489e-01,7.058477260711e-02
192,7680,9.193226093964e-02,9.999539271285e-01,4.279711065801e-01,7.058477260711e-02
193,7720,8.002810908873e-02,1.174083515183e+00,4.580995318846e-01,7.058477260711e-02
194,7760,6.889735750738e-02,1.145263576213e+00,4.875147987779e-01,6.889735750738e-02
195,7800,6.683666515675e-02,1.199085311903e+00,5.264198673960e-01,6.683666515675e-02
196,7840,7.198918703194e-02,1.011812198817e+00,4.489435222272e-01,6.683666515675e-02
197,7880,6.626292908229e-02,1.098046449841e+00,4.589530520592e-01,6.626292908229e-02
198,7920,6.728010850720e-02,1.142082534985e+00,4.345650530965e-01,6.626292908229e-02
199,7960,6.917606616755e-02,1.111985773554e+00,4.990049028431e-01,6.626292908229e-02
200,8000,6.701754531623e-02,1.156640013189e+00,4.909339085189e-01,6.626292908229e-02
201,8040,6.816912991764e-02,1.144510097954e+00,4.638086250861e-01,6.626292908229e-02
202,8080,6.619897897522e-02,1.024558858495e+00,4.795585613194e-01,6.619897897522e-02
203,8120,6.814680207183e-02,9.644115191557e-01,4.722485860192e-01,6.619897897522e-02
204,8160,7.021340679497e-02,9.977866817020e-01,6.336999154317e-01,6.619897897522e-02
205,8200,6.682931143411e-02,1.093505925663e+00,4.781595232430e-01,6.619897897522e-02
206,8240,6.645394641026e-02,1.195431430514e+00,4.706519389971e-01,6.619897897522e-02
207,8280,6.613745298077e-02,1.040688184486e+00,4.271811488087e-01,6.613745298077e-02
208,8320,5.778108040586e-02,1.105662731306e+00,5.596533531144e-01,5.778108040586e-02
209,8360,1.595748961529e-01,1.092048603103e+00,4.625774217158e-01,5.778108040586e-02
210,8400,1.227363037137e-01,1.185338466909e+00,4.757977520308e-01,5.778108040586e-02
211,8440,2.100097720153e-01,1.087249692582e+00,4.285118014802e-01,5.778108040586e-02
212,8480,8.941760185297e-02,1.212906074925e+00,4.283588969527e-01,5.778108040586e-02
213,8520,7.391427282244e-02,1.061633938588e+00,6.103356013624e-01,5.778108040586e-02
214,8560,1.540463626315e-01,1.129749956812e+00,4.128937273626e-01,5.778108040586e-02
215,8600,6.335516756525e-02,1.159041425656e+00,5.886683874750e-01,5.778108040586e-02
216,8640,1.429570018602e-01,1.204686675720e+00,4.655174995109e-01,5.778108040586e-02
217,8680,8.924355426978e-02,1.102700899373e+00,5.496502362966e-01,5.778108040586e-02
218,8720,4.689272756426e-02,1.145497439641e+00,5.062695266617e-01,4.689272756426e-02
219,8760,7.717661049474e-02,1.081597388584e+00,6.046130658649e-01,4.689272756426e-02
220,8800,6.265246386685e-02,1.315827818351e+00,5.224127445019e-01,4.689272756426e-02
221,8840,5.723666059437e-02,1.201607971760e+00,5.784186701766e-01,4.689272756426e-02
222,8880,5.773805274786e-02,1.097014348668e+00,5.596573922148e-01,4.689272756426e-02
223,8920,6.283243829930e-02,1.133709717154e+00,5.033687081280e-01,4.689272756426e-02
224,8960,5.752730955461e-02,1.238066383801e+00,5.522014978041e-01,4.689272756426e-02
225,9000,3.579281359709e-02,1.145492407259e+00,5.735465499887e-01,3.579281359709e-02
226,9040,9.289365408190e-02,1.285460364152e+00,9.247561372683e-01,3.579281359709e-02
227,9080,2.798863274403e-01,1.136736982266e+00,7.266773163514e-01,3.579281359709e-02
228,9120,2.008311022837e-01,1.466642298086e+00,1.063614762550e+00,3.579281359709e-02
229,9160,3.007188292211e-01,1.253421830124e+00,6.502568650827e-01,3.579281359709e-02
230,9200,2.277412654234e-01,1.513570589081e+00,1.646352519239e+00,3.579281359709e-02
231,9240,2.343559150632e-01,1.356593881531e+00,1.301171427530e+00,3.579281359709e-02
232,9280,4.232952987145e-01,1.344946212971e+00,1.005692339213e+00,3.579281359709e-02
233,9320,2.308473544999e-01,1.304718346154e+00,5.471681166800e-01,3.579281359709e-02
234,9360,6.356109722803e-01,1.362441327904e+00,7.131824971410e-01,3.579281359709e-02
235,9400,1.731010083488e-01,1.211182168651e+00,5.568186575675e-01,3.579281359709e-02
236,9440,3.582059068157e-01,1.226202132537e+00,5.408494969827e-01,3.579281359709e-02
237,9480,2.573960359623e-01,1.232620739168e+00,7.324485646884e-01,3.579281359709e-02
238,9520,1.946987708131e-01,1.328167806801e+00,1.159616864343e+00,3.579281359709e-02
239,9560,1.317702706130e-01,1.251139112417e+00,1.031691801739e+00,3.579281359709e-02
240,9600,2.928430143665e-01,1.276974726396e+00,6.480036609734e-01,3.579281359709e-02
241,9640,1.902362140164e-01,1.246474646550e+00,5.554309637471e-01,3.579281359709e-02
242,9680,2.152042725718e-01,1.189434329269e+00,4.205791754023e-01,3.579281359709e-02
243,9720,1.435846435184e-01,1.228546490978e+00,1.080240411900e+00,3.579281359709e-02
244,9760,1.400350980188e-01,1.153231003761e+00,5.170927214515e-01,3.579281359709e-02
245,9800,8.086495075126e-02,1.087482571652e+00,6.119219162133e-01,3.579281359709e-02
246,9840,1.986194049232e-01,1.171570316863e+00,8.026274374341e-01,3.579281359709e-02
247,9880,1.430778166507e-01,1.100815506351e+00,6.307082265945e-01,3.579281359709e-02
248,9920,1.007325410963e-01,1.307165274733e+00,1.902564308157e+00,3.579281359709e-02
249,9960,1.079619585347e-01,1.085874950407e+00,6.106782842618e-01,3.579281359709e-02
250,10000,4.941072281788e-02,1.146748130957e+00,9.166194648808e-01,3.579281359709e-02
251,10040,5.690873585231e-02,1.223980241330e+00,7.788287990904e-01,3.579281359709e-02
252,10080,1.033228711148e-01,1.083062059315e+00,5.897152405348e-01,3.579281359709e-02
253,10120,3.557866216741e-02,1.314886440851e+00,7.400353249693e-01,3.557866216741e-02
254,10160,1.448755763542e-01,1.047054055488e+00,4.971505792589e-01,3.557866216741e-02
255,10200,5.704725437290e-02,9.746541893075e-01,5.056413453862e-01,3.557866216741e-02
256,10240,1.319212235302e-01,1.152936509343e+00,7.107754578278e-01,3.557866216741e-02
257,10280,3.692152956984e-02,1.011097696462e+00,5.392966958644e-01,3.557866216741e-02
258,10320,1.629992413355e-01,1.071645507438e+00,4.273790857841e-01,3.557866216741e-02
259,10360,3.666792214532e-02,1.001104969034e+00,4.216629079349e-01,3.557866216741e-02
260,10400,1.482453723497e-01,1.061728717558e+00,4.222803388094e-01,3.557866216741e-02
261,10440,5.126098929075e-02,1.160816208507e+00,4.537359808143e-01,3.557866216741e-02
262,10480,1.236250989915e-01,1.033129032080e+00,4.389192631553e-01,3.557866216741e-02
263,10520,1.083922015574e-01,9.683236579693e-01,4.769231357735e-01,3.557866216741e-02
264,10560,3.730025535629e-02,9.926271322150e-01,4.502201972489e-01,3.557866216741e-02
265,10600,4.544289544182e-02,8.921753370982e-01,3.920738129524e-01,3.557866216741e-02
266,10640,8.393579987176e-02,9.920126229617e-01,5.115716306152e-01,3.557866216741e-02
267,10680,3.839165562151e-02,1.016216840241e+00,4.914996914604e-01,3.557866216741e-02
268,10720,3.656944976039e-02,1.100617384277e+00,5.109421228893e-01,3.557866216741e-02
269,10760,3.863547769509e-02,1.016217684389e+00,4.702100843802e-01,3.557866216741e-02
270,10800,4.407573329348e-02,9.528451315215e-01,4.164358889608e-01,3.557866216741e-02
271,10840,3.769004333068e-02,9.810484929841e-01,5.235078841148e-01,3.557866216741e-02
272,10880,4.116061798149e-02,8.824320000569e-01,4.549187587871e-01,3.557866216741e-02
273,10920,3.686775866218e-02,9.022247246140e-01,4.311535320140e-01,3.557866216741e-02
274,10960,4.476786360012e-02,9.808216296682e-01,4.476559823882e-01,3.557866216741e-02
275,11000,3.534586166310e-02,9.065570865638e-01,4.757106286363e-01,3.534586166310e-02
276,11040,3.304761065870e-02,1.071147136099e+00,5.080481415867e-01,3.304761065870e-02
277,11080,3.675561611759e-02,9.789862975742e-01,4.440451890343e-01,3.304761065870e-02
278,11120,3.673618243672e-02,9.627417810146e-01,4.741183578583e-01,3.304761065870e-02
279,11160,2.980973280271e-02,9.931720870499e-01,4.648246833320e-01,2.980973280271e-02
280,11200,3.029094134636e-02,9.786504934650e-01,4.525279856990e-01,2.980973280271e-02
281,11240,3.083427396953e-02,8.303229085698e-01,4.935379560030e-01,2.980973280271e-02
282,11280,3.106067804308e-02,8.962899636233e-01,4.561132577690e-01,2.980973280271e-02
283,11320,3.129727042822e-02,9.172527280120e-01,4.752425708968e-01,2.980973280271e-02
284,11360,3.013269256302e-02,9.919641586058e-01,4.849158372699e-01,2.980973280271e-02
285,11400,2.823364923941e-02,9.786062958551e-01,5.265805104518e-01,2.823364923941e-02
286,11440,2.850171560277e-02,1.024824585002e+00,4.975840261415e-01,2.823364923941e-02
287,11480,2.900951253338e-02,9.004774274961e-01,4.870056946134e-01,2.823364923941e-02
288,11520,2.850961317074e-02,8.978964269241e-01,4.429694083954e-01,2.823364923941e-02
289,11560,2.814966900283e-02,9.508361204311e-01,4.855523345098e-01,2.814966900283e-02
290,11600,2.777692563420e-02,9.265278601524e-01,5.136544835447e-01,2.777692563420e-02
291,11640,2.756694239079e-02,8.633551825825e-01,4.658035144466e-01,2.756694239079e-02
292,11680,2.753050213634e-02,9.528254022736e-01,5.269479605325e-01,2.753050213634e-02
293,11720,2.756374655215e-02,9.742685977868e-01,4.837429512371e-01,2.753050213634e-02
294,11760,2.741168833787e-02,8.844086518646e-01,5.356773764181e-01,2.741168833787e-02
295,11800,2.736241681847e-02,1.073190975441e+00,5.225205211431e-01,2.736241681847e-02
296,11840,2.746701327955e-02,1.065638880898e+00,5.746713262106e-01,2.736241681847e-02
297,11880,2.737934082949e-02,9.351165605472e-01,5.225073279510e-01,2.736241681847e-02
298,11920,2.748575573079e-02,9.670547973062e-01,5.389144629720e-01,2.736241681847e-02
299,11960,2.756388623700e-02,9.156573166010e-01,4.789354377073e-01,2.736241681847e-02
300,12000,2.761054247516e-02,8.747073063590e-01,4.705621013370e-01,2.736241681847e-02
301,12040,2.733895200506e-02,9.408730598226e-01,5.002169896626e-01,2.733895200506e-02
302,12080,2.727226872733e-02,1.034095984833e+00,5.162241557870e-01,2.727226872733e-02
303,12120,2.726135573868e-02,1.070850233565e+00,5.789739625938e-01,2.726135573868e-02
304,12160,2.739896968081e-02,9.241010126667e-01,4.867289767048e-01,2.726135573868e-02
305,12200,2.735688814021e-02,1.015345907233e+00,5.308657929278e-01,2.726135573868e-02
306,12240,2.730444313052e-02,9.134049673294e-01,5.460127176173e-01,2.726135573868e-02
307,12280,2.722958904586e-02,9.296787355286e-01,5.278846586322e-01,2.722958904586e-02
308,12320,2.722492475428e-02,9.219497608740e-01,4.885037718670e-01,2.722492475428e-02
309,12360,2.724708928462e-02,9.154249607192e-01,5.278195458130e-01,2.722492475428e-02
310,12400,2.721685631997e-02,1.007865841810e+00,5.181486682187e-01,2.721685631997e-02
