iter,evals,f_best,f_mean,f_std,gbest_f
105,4200,2.229784641464e-01,1.178492605608e+00,4.318013765012e-01,1.069521436089e-01
106,4240,3.867222660300e-01,1.196065747852e+00,3.800299197230e-01,1.069521436089e-01
107,4280,1.248160982019e-01,1.062955353807e+00,3.999907134829e-01,1.069521436089e-01
108,4320,1.874475654220e-01,1.155519887458e+00,4.150370017953e-01,1.069521436089e-01
109,4360,3.034252882185e-01,1.091709309731e+00,3.610289341271e-01,1.069521436089e-01
110,4400,4.332109756803e-01,1.143118109967e+00,4.147538272400e-01,1.069521436089e-01
111,4440,2.769839316074e-01,1.134878911526e+00,3.467226835283e-01,1.069521436089e-01
112,4480,5.042395000283e-01,1.222451250304e+00,3.772811822322e-01,1.069521436089e-01
113,4520,1.618749028440e-01,1.109085489375e+00,3.936365515406e-01,1.069521436089e-01
114,4560,2.116187795274e-01,1.218123803830e+00,4.475838085077e-01,1.069521436089e-01
115,4600,1.771210407954e-01,1.111953328833e+00,4.291176080732e-01,1.069521436089e-01
116,4640,2.121110285173e-01,1.091017239635e+00,4.726301838253e-01,1.069521436089e-01
117,4680,1.653826780278e-01,1.087842416234e+00,4.432380010069e-01,1.069521436089e-01
118,4720,2.200809756720e-01,1.028596246471e+00,4.424056216240e-01,1.069521436089e-01
119,4760,3.606369741273e-01,1.210162596852e+00,4.064838619415e-01,1.069521436089e-01
120,4800,2.844217421384e-01,1.110446873671e+00,3.849166059218e-01,1.069521436089e-01
121,4840,1.768045581907e-01,1.260598068083e+00,4.261250491823e-01,1.069521436089e-01
122,4880,1.741811208512e-01,1.131760777107e+00,5.041689626716e-01,1.069521436089e-01
123,4920,2.017187821588e-01,1.163351475102e+00,4.510434743541e-01,1.069521436089e-01
124,4960,9.619634356075e-02,1.202534603566e+00,4.863087122697e-01,9.619634356075e-02
125,5000,1.418099097972e-01,1.113500946439e+00,4.349891586569e-01,9.619634356075e-02
126,5040,2.090950997127e-01,1.163890000608e+00,4.215312039834e-01,9.619634356075e-02
127,5080,1.335462108735e-01,1.218526165761e+00,4.463582978089e-01,9.619634356075e-02
128,5120,2.947431595139e-01,1.219718086880e+00,5.670264978045e-01,9.619634356075e-02
129,5160,1.585926800544e-01,1.004118625425e+00,4.547011679987e-01,9.619634356075e-02
130,5200,2.491802191099e-01,1.200502845325e+00,4.983673057267e-01,9.619634356075e-02
131,5240,1.465694686582e-01,1.241804734618e+00,4.279833411078e-01,9.619634356075e-02
132,5280,3.886166358512e-01,1.130582445219e+00,4.433375153827e-01,9.619634356075e-02
133,5320,1.514020405190e-01,1.222675033674e+00,5.073848498591e-01,9.619634356075e-02
134,5360,2.981356520078e-01,1.185828087483e+00,3.972481551844e-01,9.619634356075e-02
135,5400,1.332805622563e-01,1.142823523554e+00,5.277143859376e-01,9.619634356075e-02
136,5440,1.760428312670e-01,1.049154121273e+00,4.673605023773e-01,9.619634356075e-02
137,5480,1.088581476725e-01,1.017488397044e+00,4.455353024542e-01,9.619634356075e-02
138,5520,3.110666718173e-01,1.344187683237e+00,4.300282869568e-01,9.619634356075e-02
139,5560,2.870631403796e-01,1.296657777314e+00,4.519550806929e-01,9.619634356075e-02
140,5600,1.849612219029e-01,1.060610152188e+00,4.128873071088e-01,9.619634356075e-02
141,5640,2.104217247641e-01,1.107406407101e+00,5.275639963637e-01,9.619634356075e-02
142,5680,1.664331733103e-01,1.132716584983e+00,4.993560024341e-01,9.619634356075e-02
143,5720,1.064106199570e-01,1.116981057749e+00,4.356341252717e-01,9.619634356075e-02
144,5760,2.574309424666e-01,1.136013851579e+00,3.801961441287e-01,9.619634356075e-02
145,5800,2.224738444416e-01,1.081120151565e+00,3.478745091024e-01,9.619634356075e-02
146,5840,1.177312351129e-01,1.030200027212e+00,4.538769927310e-01,9.619634356075e-02
147,5880,9.631963389739e-02,1.196400379931e+00,5.544671836240e-01,9.619634356075e-02
148,5920,2.359670250892e-01,1.262283244775e+00,5.044554862543e-01,9.619634356075e-02
149,5960,1.307254592000e-01,1.098485713824e+00,5.449843110504e-01,9.619634356075e-02
150,6000,1.515405031173e-01,1.009959163107e+00,5.446281199800e-01,9.619634356075e-02
151,6040,1.751602064822e-01,1.148540225614e+00,5.866520225555e-01,9.619634356075e-02
152,6080,1.407949633791e-01,1.212907161279e+00,6.051928828008e-01,9.619634356075e-02
153,6120,1.753057000945e-01,1.153937347941e+00,5.394158596600e-01,9.619634356075e-02
154,6160,1.140803576732e-01,1.135461546344e+00,5.069432043495e-01,9.619634356075e-02
155,6200,1.119415946688e-01,9.613916098697e-01,5.282890305206e-01,9.619634356075e-02
156,6240,9.328263236952e-02,1.146747445955e+00,6.214528546459e-01,9.328263236952e-02
157,6280,1.419914479330e-01,1.053921770245e+00,7.415673689223e-01,9.328263236952e-02
158,6320,9.865646095041e-02,1.142554268177e+00,6.282968916075e-01,9.328263236952e-02
159,6360,1.041987998886e-01,1.125259418073e+00,5.001788866551e-01,9.328263236952e-02
160,6400,1.159787288584e-01,1.068920596371e+00,5.099370031015e-01,9.328263236952e-02
161,6440,1.030509994306e-01,1.022018076465e+00,5.012362656446e-01,9.328263236952e-02
162,6480,9.080617970147e-02,1.051414819567e+00,5.711041191233e-01,9.080617970147e-02
163,6520,9.804547154814e-02,1.209302353952e+00,6.665298430607e-01,9.080617970147e-02
164,6560,9.180156675974e-02,1.155534967432e+00,6.661749212613e-01,9.080617970147e-02
165,6600,9.940089980682e-02,1.071612396496e+00,5.061072198403e-01,9.080617970147e-02
166,6640,9.139477647845e-02,9.467332996582e-01,5.152225049139e-01,9.080617970147e-02
167,6680,9.338700352946e-02,1.087915093889e+00,5.936939749674e-01,9.080617970147e-02
168,6720,9.372509079559e-02,9.983138555996e-01,6.093419566091e-01,9.080617970147e-02
169,6760,9.040111025733e-02,1.099781106885e+00,5.992066102134e-01,9.040111025733e-02
170,6800,8.692156650484e-02,9.668830425232e-01,5.287699564164e-01,8.692156650484e-02
171,6840,7.212146835442e-02,1.155176950768e+00,4.966624128840e-01,7.212146835442e-02
172,6880,3.932443881002e-01,1.088687474270e+00,3.536151354367e-01,7.212146835442e-02
173,6920,1.909984179138e-01,1.028166838807e+00,4.107470560564e-01,7.212146835442e-02
174,6960,1.944647793468e-01,1.164703581695e+00,4.110136720900e-01,7.212146835442e-02
175,7000,1.218222234210e-01,1.057979184150e+00,4.485427907915e-01,7.212146835442e-02
176,7040,1.791795217447e-01,1.091936105035e+00,6.417479041471e-01,7.212146835442e-02
177,7080,3.092040733401e-01,1.156733764797e+00,3.909788746302e-01,7.212146835442e-02
178,7120,1.183605476801e-01,1.085590326805e+00,4.462816517624e-01,7.212146835442e-02
179,7160,3.462174148962e-01,1.144259256022e+00,4.216844033442e-01,7.212146835442e-02
180,7200,8.465996605585e-02,1.117830876791e+00,4.102177755329e-01,7.212146835442e-02
181,7240,1.595862457107e-01,1.175665158959e+00,4.419613145064e-01,7.212146835442e-02
182,7280,2.083870403447e-01,1.054693179753e+00,5.031343428048e-01,7.212146835442e-02
183,7320,6.399902566358e-02,1.308463737164e+00,1.084640072176e+00,6.399902566358e-02
184,7360,1.157713313027e-01,1.268518667969e+00,8.291619017346e-01,6.399902566358e-02
185,7400,5.930798396265e-02,1.218285960393e+00,6.612991089436e-01,5.930798396265e-02
186,7440,1.237101647927e-01,1.181194205944e+00,8.450891409994e-01,5.930798396265e-02
187,7480,6.863162771705e-02,1.190760236919e+00,6.477754064500e-01,5.930798396265e-02
188,7520,5.623459138679e-02,1.438128630172e+00,2.461224144795e+00,5.623459138679e-02
189,7560,1.216390900212e-01,1.290265550727e+00,1.464161741967e+00,5.623459138679e-02
190,7600,8.269420050976e-02,1.130297676583e+00,5.186626608895e-01,5.623459138679e-02
191,7640,4.308887807962e-02,1.220042201120e+00,7.227640611633e-01,4.308887807962e-02
192,7680,4.519196526228e-02,1.085829993477e+00,7.359082834277e-01,4.308887807962e-02
193,7720,4.704474930284e-02,1.201860157974e+00,7.447858083446e-01,4.308887807962e-02
194,7760,4.674258127690e-02,1.138188029356e+00,4.311475541437e-01,4.308887807962e-02
195,7800,5.112917149829e-02,1.317059865456e+00,7.095046681144e-01,4.308887807962e-02
196,7840,4.359201836026e-02,1.294891410410e+00,9.871321451014e-01,4.308887807962e-02
197,7880,4.274882044018e-02,1.161930988904e+00,6.482007586776e-01,4.274882044018e-02
198,7920,4.320072635174e-02,1.274088403186e+00,1.068847963914e+00,4.274882044018e-02
199,7960,4.261723329848e-02,1.147009247994e+00,7.263821188439e-01,4.261723329848e-02
200,8000,4.412821851129e-02,1.061852281707e+00,4.820411035711e-01,4.261723329848e-02
201,8040,4.337173462057e-02,1.196124966922e+00,5.068847162693e-01,4.261723329848e-02
202,8080,4.500095701021e-02,1.021278976080e+00,4.533978288371e-01,4.261723329848e-02
203,8120,4.387943003745e-02,1.072689022439e+00,4.967667326524e-01,4.261723329848e-02
204,8160,4.277887798652e-02,1.104442694276e+00,5.699901864309e-01,4.261723329848e-02
205,8200,4.280859741311e-02,1.106547239049e+00,4.697151971995e-01,4.261723329848e-02
206,8240,4.422243407531e-02,1.124536537253e+00,5.023861966928e-01,4.261723329848e-02
207,8280,4.405517437031e-02,1.003445242289e+00,4.552370303698e-01,4.261723329848e-02
208,8320,4.279152832145e-02,1.186838118484e+00,4.869186821805e-01,4.261723329848e-02
209,8360,4.285607309732e-02,1.095710348076e+00,4.749127819717e-01,4.261723329848e-02
210,8400,4.338688270885e-02,1.169897809440e+00,5.707972113568e-01,4.261723329848e-02
211,8440,4.561548352120e-02,1.214103375892e+00,6.077111491359e-01,4.261723329848e-02
212,8480,4.307381259779e-02,1.110497513075e+00,6.123213673669e-01,4.261723329848e-02
213,8520,4.312850397659e-02,1.110813971720e+00,6.651064490698e-01,4.261723329848e-02
214,8560,4.303644487076e-02,1.215429838549e+00,5.679040396452e-01,4.261723329848e-02
215,8600,4.408530940119e-02,1.164709277774e+00,6.716211971473e-01,4.261723329848e-02
216,8640,4.257444664846e-02,1.156407120469e+00,5.676917959904e-01,4.257444664846e-02
217,8680,4.291104754777e-02,1.180016645087e+00,8.723832392912e-01,4.257444664846e-02
218,8720,4.323343976992e-02,1.069231765427e+00,5.193441175112e-01,4.257444664846e-02
219,8760,4.353321786465e-02,1.324173691618e+00,8.661838751861e-01,4.257444664846e-02
220,8800,4.307120490656e-02,1.144306015432e+00,7.393131421582e-01,4.257444664846e-02
221,8840,4.324487022440e-02,1.385604665728e+00,1.067891215986e+00,4.257444664846e-02
222,8880,4.376152313038e-02,1.298349054013e+00,7.283729423142e-01,4.257444664846e-02
223,8920,4.222856486456e-02,1.297573169971e+00,9.569896249979e-01,4.222856486456e-02
224,8960,4.312687917570e-02,1.145593695071e+00,4.303749123141e-01,4.222856486456e-02
225,9000,4.270914916935e-02,1.160740255941e+00,6.901248867133e-01,4.222856486456e-02
226,9040,4.210113443908e-02,1.270189200836e+00,8.982253722569e-01,4.210113443908e-02
227,9080,4.270198714076e-02,1.161944177473e+00,7.175683179283e-01,4.210113443908e-02
228,9120,4.305857712890e-02,1.201915254382e+00,9.436183742419e-01,4.210113443908e-02
229,9160,4.234397370025e-02,1.081501579345e+00,6.401544431648e-01,4.210113443908e-02
230,9200,4.221351991246e-02,1.157655664732e+00,7.679389000489e-01,4.210113443908e-02
231,9240,4.295992158647e-02,1.111901834019e+00,5.671590239404e-01,4.210113443908e-02
232,9280,4.206774776628e-02,1.142429887972e+00,7.628097390107e-01,4.206774776628e-02
233,9320,4.266509367697e-02,1.090800605815e+00,5.710353101402e-01,4.206774776628e-02
234,9360,4.208019437579e-02,1.206260746449e+00,7.967354961734e-01,4.206774776628e-02
235,9400,4.247638481471e-02,1.107913784434e+00,6.659475995760e-01,4.206774776628e-02
236,9440,4.274049934784e-02,1.213767123218e+00,6.384107300322e-01,4.206774776628e-02
237,9480,4.246514067871e-02,1.049254862008e+00,5.236476934180e-01,4.206774776628e-02
238,9520,4.203450290119e-02,9.064713534598e-01,5.324943973502e-01,4.203450290119e-02
239,9560,4.209093941030e-02,1.080358311729e+00,5.537511630447e-01,4.203450290119e-02
240,9600,4.204330630411e-02,1.067940102824e+00,5.504790379647e-01,4.203450290119e-02
241,9640,4.208265019157e-02,1.116042981030e+00,5.668757033179e-01,4.203450290119e-02
242,9680,4.234064235701e-02,1.119419609801e+00,6.042144619622e-01,4.203450290119e-02
243,9720,4.208901871518e-02,1.030947741792e+00,6.782810607159e-01,4.203450290119e-02
244,9760,4.199536365211e-02,1.088391077297e+00,6.863232018508e-01,4.199536365211e-02
245,9800,4.208427578898e-02,1.069312868469e+00,5.750732906903e-01,4.199536365211e-02
246,9840,4.196670837270e-02,1.109527499252e+00,5.078324467753e-01,4.196670837270e-02
247,9880,4.199791665344e-02,1.039772538966e+00,5.821176048124e-01,4.196670837270e-02
248,9920,4.190856075938e-02,9.744990473642e-01,5.018550326114e-01,4.190856075938e-02
249,9960,4.197909553186e-02,9.461012795102e-01,5.518291555284e-01,4.190856075938e-02
250,10000,4.191764322070e-02,9.640154782293e-01,5.466812655321e-01,4.190856075938e-02
251,10040,4.192905411014e-02,9.960789443668e-01,6.069191922557e-01,4.190856075938e-02
252,10080,4.190387499323e-02,9.467562231810e-01,5.761528014088e-01,4.190387499323e-02
253,10120,4.190338009358e-02,1.124476561750e+00,6.684512230924e-01,4.190338009358e-02
254,10160,4.189439034066e-02,1.077116576557e+00,6.976102631000e-01,4.189439034066e-02
255,10200,4.188876431883e-02,1.019008459562e+00,7.269255754870e-01,4.188876431883e-02
256,10240,4.188808729753e-02,1.110006607961e+00,1.347507967870e+00,4.188808729753e-02
257,10280,4.189010024210e-02,1.066798123804e+00,6.352944747296e-01,4.188808729753e-02
258,10320,4.189082208051e-02,1.113955269009e+00,7.926493161773e-01,4.188808729753e-02
259,10360,4.188858721186e-02,1.056529639866e+00,7.082219696973e-01,4.188808729753e-02
260,10400,4.188792038153e-02,1.058695692038e+00,8.680254594923e-01,4.188792038153e-02
261,10440,4.188802505699e-02,1.060796891394e+00,5.669708203684e-01,4.188792038153e-02
262,10480,4.188725708068e-02,1.085398895738e+00,6.571229250151e-01,4.188725708068e-02
263,10520,4.188698331780e-02,9.944729611048e-01,5.251061501929e-01,4.188698331780e-02
264,10560,4.188693093609e-02,9.495670043952e-01,5.717873742184e-01,4.188693093609e-02
265,10600,4.188696824826e-02,1.056538579046e+00,6.265070374669e-01,4.188693093609e-02
266,10640,4.188694507560e-02,1.008523868083e+00,5.827451910104e-01,4.188693093609e-02
267,10680,4.188694835941e-02,1.106073146659e+00,6.320859700440e-01,4.188693093609e-02
268,10720,4.188692593762e-02,1.036372912660e+00,6.806486921408e-01,4.188692593762e-02
269,10760,4.188691922927e-02,1.241458926985e+00,1.173273183686e+00,4.188691922927e-02
270,10800,4.188691929054e-02,1.148525562720e+00,8.600434442049e-01,4.188691922927e-02
271,10840,4.188692228480e-02,1.306936029287e+00,1.355775438380e+00,4.188691922927e-02
272,10880,4.188692167771e-02,1.188807799010e+00,7.768046111474e-01,4.188691922927e-02
273,10920,4.188691858947e-02,1.239122261958e+00,1.027856780531e+00,4.188691858947e-02
274,10960,4.188691642353e-02,1.251848377696e+00,1.585299429503e+00,4.188691642353e-02
275,11000,4.188691489391e-02,1.005396129709e+00,6.998315446994e-01,4.188691489391e-02
276,11040,4.188691380806e-02,1.074728590460e+00,9.463146849518e-01,4.188691380806e-02
277,11080,4.188691303427e-02,1.052425121264e+00,7.842047605128e-01,4.188691303427e-02
278,11120,4.188581205521e-02,1.093046689669e+00,7.260856408873e-01,4.188581205521e-02
279,11160,4.188562631584e-02,1.160333928324e+00,1.017407308056e+00,4.188562631584e-02
280,11200,4.188528018186e-02,1.057792733148e+00,7.107675706478e-01,4.188528018186e-02
281,11240,4.188533158704e-02,1.064527475714e+00,8.756378334780e-01,4.188528018186e-02
282,11280,4.188630325400e-02,9.738744096373e-01,5.643349800704e-01,4.188528018186e-02
283,11320,4.188607570825e-02,1.004430725938e+00,7.022914054754e-01,4.188528018186e-02
284,11360,4.188426541712e-02,9.418184992121e-01,5.512218176604e-01,4.188426541712e-02
285,11400,4.188281143254e-02,1.050399498957e+00,6.405413959510e-01,4.188281143254e-02
286,11440,4.188053082639e-02,9.461509494254e-01,6.275896233964e-01,4.188053082639e-02
287,11480,4.188087436519e-02,9.900619957407e-01,6.148467715533e-01,4.188053082639e-02
288,11520,4.187809429273e-02,8.740106461504e-01,5.909526050061e-01,4.187809429273e-02
289,11560,4.187645308403e-02,9.274524397027e-01,5.387935635122e-01,4.187645308403e-02
290,11600,4.187658097942e-02,9.598531251670e-01,5.726764314781e-01,4.187645308403e-02
291,11640,4.187695526682e-02,9.264551624194e-01,5.550820102470e-01,4.187645308403e-02
292,11680,4.187647439167e-02,8.949719478768e-01,5.422712491395e-01,4.187645308403e-02
293,11720,4.187688259618e-02,9.727417228584e-01,5.964235029528e-01,4.187645308403e-02
294,11760,4.187624965280e-02,9.482986612690e-01,5.270983680669e-01,4.187624965280e-02
295,11800,4.187629520520e-02,9.107246235028e-01,5.355947709020e-01,4.187624965280e-02
296,11840,4.187611757989e-02,9.946706708134e-01,5.984485987766e-01,4.187611757989e-02
297,11880,4.187624705821e-02,1.023328865790e+00,5.630312005144e-01,4.187611757989e-02
298,11920,4.187625442356e-02,8.440547378684e-01,4.938292231309e-01,4.187611757989e-02
299,11960,4.187609082072e-02,9.596080167396e-01,5.723026964743e-01,4.187609082072e-02
300,12000,4.187613519001e-02,9.896878598573e-01,6.144596320877e-01,4.187609082072e-02
301,12040,4.187613420071e-02,8.904164214616e-01,5.917798875843e-01,4.187609082072e-02
302,12080,4.187607714619e-02,9.674666425318e-01,5.842684688274e-01,4.187607714619e-02
303,12120,4.187604438335e-02,9.585943360997e-01,6.500045848421e-01,4.187604438335e-02
304,12160,4.187603162794e-02,1.004747064393e+00,6.275840855433e-01,4.187603162794e-02
305,12200,4.187602617419e-02,9.941293869865e-01,5.986536555962e-01,4.187602617419e-02
306,12240,4.187606871404e-02,1.015481257588e+00,6.148519681047e-01,4.187602617419e-02
307,12280,4.187599746738e-02,1.018718290136e+00,5.721618776046e-01,4.187599746738e-02
308,12320,4.187599543211e-02,9.511169690626e-01,5.521046901854e-01,4.187599543211e-02
309,12360,4.187600672105e-02,8.383561736946e-01,5.712543412486e-01,4.187599543211e-02
310,12400,4.187603492233e-02,8.794697553227e-01,6.062019775160e-01,4.187599543211e-02
