iter,evals,f_best,f_mean,f_std,gbest_f
25,1000,1.117313739661e+00,2.966477768152e+00,2.037353363742e+00,8.531550228547e-01
26,1040,1.022532632219e+00,2.907999230313e+00,2.822255797638e+00,8.531550228547e-01
27,1080,1.116673260798e+00,2.848298257221e+00,2.765869464714e+00,8.531550228547e-01
28,1120,9.100938970025e-01,2.770963374321e+00,2.297872955973e+00,8.531550228547e-01
29,1160,1.153371362359e+00,2.361173847709e+00,1.052815624895e+00,8.531550228547e-01
30,1200,9.050080356668e-01,2.450444000036e+00,1.702841081250e+00,8.531550228547e-01
31,1240,1.100786219063e+00,2.492779580310e+00,1.431682793741e+00,8.531550228547e-01
32,1280,9.861302407423e-01,2.276448627750e+00,1.563055942104e+00,8.531550228547e-01
33,1320,8.462387578585e-01,2.361926092698e+00,2.634666476326e+00,8.462387578585e-01
34,1360,1.182684200378e+00,2.233763342475e+00,1.532250688375e+00,8.462387578585e-01
35,1400,1.076969003344e+00,2.314718247855e+00,1.559284467277e+00,8.462387578585e-01
36,1440,8.845602915073e-01,1.949225545601e+00,1.071294307344e+00,8.462387578585e-01
37,1480,6.416374647332e-01,2.281585537387e+00,2.098545074580e+00,6.416374647332e-01
38,1520,5.760621819610e-01,2.072950429416e+00,1.316083823295e+00,5.760621819610e-01
39,1560,7.557512252106e-01,1.809858829463e+00,1.081370588755e+00,5.760621819610e-01
40,1600,8.037449405550e-01,1.994147048770e+00,1.358727473416e+00,5.760621819610e-01
41,1640,7.842085359552e-01,2.112988269058e+00,1.233198262019e+00,5.760621819610e-01
42,1680,5.872510449373e-01,2.053843299537e+00,1.445606425321e+00,5.760621819610e-01
43,1720,6.765557538029e-01,1.726351205631e+00,1.049173984220e+00,5.760621819610e-01
44,1760,8.904734473824e-01,1.632510988907e+00,8.032123846966e-01,5.760621819610e-01
45,1800,8.822585109959e-01,1.799120928174e+00,8.287426006850e-01,5.760621819610e-01
46,1840,9.507500582312e-01,1.908026612987e+00,1.837733046723e+00,5.760621819610e-01
47,1880,5.059253686324e-01,1.642030788158e+00,1.124161660507e+00,5.059253686324e-01
48,1920,6.885589937216e-01,1.775666345154e+00,9.668487814682e-01,5.059253686324e-01
49,1960,9.456107370929e-01,1.748085739980e+00,1.712191697213e+00,5.059253686324e-01
50,2000,6.636754714574e-01,1.539252051567e+00,1.079057807840e+00,5.059253686324e-01
51,2040,9.547940343914e-01,2.044455969692e+00,1.925666759548e+00,5.059253686324e-01
52,2080,7.731544914331e-01,1.717469903828e+00,9.521547078713e-01,5.059253686324e-01
53,2120,8.905023496710e-01,1.863929696563e+00,1.462231920118e+00,5.059253686324e-01
54,2160,7.890522534643e-01,1.589672414871e+00,8.156030629402e-01,5.059253686324e-01
55,2200,7.274671715389e-01,1.743438552945e+00,1.142271654058e+00,5.059253686324e-01
56,2240,8.286929665342e-01,1.545010004952e+00,8.833759228312e-01,5.059253686324e-01
57,2280,8.039150460931e-01,1.789015879868e+00,1.460317865812e+00,5.059253686324e-01
58,2320,5.959465270856e-01,1.412192479086e+00,6.543470246844e-01,5.059253686324e-01
59,2360,7.857305323256e-01,1.555923032420e+00,9.288359966187e-01,5.059253686324e-01
60,2400,5.219858902239e-01,1.440320875227e+00,9.985278882563e-01,5.059253686324e-01
61,2440,5.432107533976e-01,1.532691523037e+00,7.970151017653e-01,5.059253686324e-01
62,2480,6.252566823867e-01,1.422197661369e+00,9.515777560538e-01,5.059253686324e-01
63,2520,8.449318020129e-01,1.811489705720e+00,2.617794694367e+00,5.059253686324e-01
64,2560,4.942859146801e-01,1.638009248603e+00,1.895932623879e+00,4.942859146801e-01
65,2600,4.807197658724e-01,1.245049104249e+00,3.337654494595e-01,4.807197658724e-01
66,2640,4.213363028311e-01,1.407889408325e+00,6.853747168419e-01,4.213363028311e-01
67,2680,7.239828180241e-01,1.461347206570e+00,4.862453382013e-01,4.213363028311e-01
68,2720,6.499819152861e-01,1.654517551774e+00,1.192917813328e+00,4.213363028311e-01
69,2760,8.797624678270e-01,1.463438001043e+00,9.883438217285e-01,4.213363028311e-01
70,2800,6.944210733687e-01,1.319055062774e+00,4.416563336337e-01,4.213363028311e-01
71,2840,7.480274763107e-01,1.428282498205e+00,7.429329761382e-01,4.213363028311e-01
